 kgrid  ValNew  Policy 
     0.85  -6.20146      0.85
  0.85015  -6.19207      0.85
   0.8503  -6.18269      0.85
  0.85045  -6.17333      0.85
   0.8506  -6.16399      0.85
  0.85075  -6.15467      0.85
   0.8509  -6.14536      0.85
 0.851051  -6.13608      0.85
 0.851201  -6.12681      0.85
 0.851351  -6.11756      0.85
 0.851501  -6.10832      0.85
 0.851651   -6.0991      0.85
 0.851801  -6.08991      0.85
 0.851951  -6.08072      0.85
 0.852101  -6.07156      0.85
 0.852251  -6.06241      0.85
 0.852401  -6.05328      0.85
 0.852551  -6.04417      0.85
 0.852701  -6.03508      0.85
 0.852851    -6.026      0.85
 0.853002  -6.01694      0.85
 0.853152   -6.0079      0.85
 0.853302  -5.99887      0.85
 0.853452  -5.98986      0.85
 0.853602  -5.98087      0.85
 0.853752  -5.97189      0.85
 0.853902  -5.96294      0.85
 0.854052  -5.95399      0.85
 0.854202  -5.94507      0.85
 0.854352  -5.93616      0.85
 0.854502  -5.92727      0.85
 0.854652   -5.9184      0.85
 0.854802  -5.90954      0.85
 0.854952   -5.9007      0.85
 0.855103  -5.89188      0.85
 0.855253  -5.88307      0.85
 0.855403  -5.87428      0.85
 0.855553  -5.86551      0.85
 0.855703  -5.85675      0.85
 0.855853  -5.84801      0.85
 0.856003  -5.83928      0.85
 0.856153  -5.83058      0.85
 0.856303  -5.82188      0.85
 0.856453  -5.81321      0.85
 0.856603  -5.80455      0.85
 0.856753  -5.79591      0.85
 0.856903  -5.78728      0.85
 0.857054  -5.77867      0.85
 0.857204  -5.77007      0.85
 0.857354   -5.7615      0.85
 0.857504  -5.75293      0.85
 0.857654  -5.74439      0.85
 0.857804  -5.73586      0.85
 0.857954  -5.72734      0.85
 0.858104  -5.71884      0.85
 0.858254  -5.71036      0.85
 0.858404   -5.7019      0.85
 0.858554  -5.69345      0.85
 0.858704  -5.68501      0.85
 0.858854  -5.67659      0.85
 0.859005  -5.66819      0.85
 0.859155   -5.6598      0.85
 0.859305  -5.65143      0.85
 0.859455  -5.64307      0.85
 0.859605  -5.63473      0.85
 0.859755   -5.6264      0.85
 0.859905  -5.61809      0.85
 0.860055   -5.6098      0.85
 0.860205  -5.60152      0.85
 0.860355  -5.59326      0.85
 0.860505  -5.58501      0.85
 0.860655  -5.57678      0.85
 0.860805  -5.56856      0.85
 0.860955  -5.56035      0.85
 0.861106  -5.55217      0.85
 0.861256    -5.544      0.85
 0.861406  -5.53584      0.85
 0.861556   -5.5277      0.85
 0.861706  -5.51957      0.85
 0.861856  -5.51146      0.85
 0.862006  -5.50336      0.85
 0.862156  -5.49528      0.85
 0.862306  -5.48721      0.85
 0.862456  -5.47916      0.85
 0.862606  -5.47112      0.85
 0.862756   -5.4631      0.85
 0.862906   -5.4551      0.85
 0.863057   -5.4471      0.85
 0.863207  -5.43912      0.85
 0.863357  -5.43116      0.85
 0.863507  -5.42321      0.85
 0.863657  -5.41528      0.85
 0.863807  -5.40736      0.85
 0.863957  -5.39946      0.85
 0.864107  -5.39157      0.85
 0.864257  -5.38369      0.85
 0.864407  -5.37583      0.85
 0.864557  -5.36798      0.85
 0.864707  -5.36015      0.85
 0.864857  -5.35233      0.85
 0.865008  -5.34453      0.85
 0.865158  -5.33674      0.85
 0.865308  -5.32897      0.85
 0.865458  -5.32121      0.85
 0.865608  -5.31346      0.85
 0.865758  -5.30573      0.85
 0.865908  -5.29801      0.85
 0.866058  -5.29031      0.85
 0.866208  -5.28262      0.85
 0.866358  -5.27494      0.85
 0.866508  -5.26728      0.85
 0.866658  -5.25963      0.85
 0.866808    -5.252      0.85
 0.866958  -5.24438      0.85
 0.867109  -5.23678      0.85
 0.867259  -5.22918      0.85
 0.867409  -5.22161      0.85
 0.867559  -5.21404      0.85
 0.867709  -5.20649      0.85
 0.867859  -5.19896      0.85
 0.868009  -5.19143      0.85
 0.868159  -5.18392      0.85
 0.868309  -5.17643      0.85
 0.868459  -5.16895      0.85
 0.868609  -5.16148      0.85
 0.868759  -5.15403      0.85
 0.868909  -5.14659      0.85
  0.86906  -5.13916      0.85
  0.86921  -5.13174      0.85
  0.86936  -5.12434      0.85
  0.86951  -5.11696      0.85
  0.86966  -5.10958      0.85
  0.86981  -5.10222      0.85
