 kgrid  ValNew  Policy 
    0.85 -16.3882     0.85
 0.85015 -16.3729     0.85
  0.8503 -16.3576     0.85
 0.85045 -16.3424     0.85
  0.8506 -16.3271     0.85
 0.85075 -16.3119     0.85
  0.8509 -16.2968     0.85
0.851051 -16.2817     0.85
0.851201 -16.2666     0.85
0.851351 -16.2515     0.85
0.851501 -16.2364     0.85
0.851651 -16.2214     0.85
0.851801 -16.2065     0.85
0.851951 -16.1915     0.85
0.852101 -16.1766     0.85
0.852251 -16.1617     0.85
0.852401 -16.1469     0.85
0.852551 -16.1321     0.85
0.852701 -16.1173     0.85
0.852851 -16.1025     0.85
0.853002 -16.0878     0.85
0.853152 -16.0731     0.85
0.853302 -16.0584     0.85
0.853452 -16.0438     0.85
0.853602 -16.0292     0.85
0.853752 -16.0146     0.85
0.853902      -16     0.85
0.854052 -15.9855     0.85
0.854202  -15.971     0.85
0.854352 -15.9566     0.85
0.854502 -15.9422     0.85
0.854652 -15.9278     0.85
0.854802 -15.9134     0.85
0.854952  -15.899     0.85
0.855103 -15.8847     0.85
0.855253 -15.8705     0.85
0.855403 -15.8562     0.85
0.855553  -15.842     0.85
0.855703 -15.8278     0.85
0.855853 -15.8136     0.85
0.856003 -15.7995     0.85
0.856153 -15.7854     0.85
0.856303 -15.7713     0.85
0.856453 -15.7573     0.85
0.856603 -15.7433     0.85
0.856753 -15.7293     0.85
0.856903 -15.7153     0.85
0.857054 -15.7014     0.85
0.857204 -15.6875     0.85
0.857354 -15.6736     0.85
0.857504 -15.6597     0.85
0.857654 -15.6459     0.85
0.857804 -15.6321     0.85
0.857954 -15.6184     0.85
0.858104 -15.6046     0.85
0.858254 -15.5909     0.85
0.858404 -15.5772     0.85
0.858554 -15.5636     0.85
0.858704   -15.55     0.85
0.858854 -15.5364     0.85
0.859005 -15.5228     0.85
0.859155 -15.5093     0.85
0.859305 -15.4957     0.85
0.859455 -15.4823     0.85
0.859605 -15.4688     0.85
0.859755 -15.4554     0.85
0.859905  -15.442     0.85
0.860055 -15.4286     0.85
0.860205 -15.4152     0.85
0.860355 -15.4019     0.85
0.860505 -15.3886     0.85
0.860655 -15.3754     0.85
0.860805 -15.3621     0.85
0.860955 -15.3489     0.85
0.861106 -15.3357     0.85
0.861256 -15.3225     0.85
0.861406 -15.3094     0.85
0.861556 -15.2963     0.85
0.861706 -15.2832     0.85
0.861856 -15.2702     0.85
0.862006 -15.2571     0.85
0.862156 -15.2441     0.85
0.862306 -15.2312     0.85
0.862456 -15.2182     0.85
0.862606 -15.2053     0.85
0.862756 -15.1924     0.85
0.862906 -15.1795  0.85015
0.863057 -15.1666   0.8503
0.863207 -15.1537   0.8503
0.863357 -15.1409  0.85045
0.863507 -15.1281  0.85045
0.863657 -15.1152   0.8506
0.863807 -15.1024   0.8506
0.863957 -15.0896  0.85075
0.864107 -15.0769  0.85075
0.864257 -15.0641   0.8509
0.864407 -15.0513   0.8509
0.864557 -15.0386 0.851051
0.864707 -15.0259 0.851051
0.864857 -15.0132 0.851201
0.865008 -15.0005 0.851201
0.865158 -14.9878 0.851351
0.865308 -14.9751 0.851351
0.865458 -14.9625 0.851501
0.865608 -14.9498 0.851501
0.865758 -14.9372 0.851651
0.865908 -14.9246 0.851651
0.866058  -14.912 0.851801
0.866208 -14.8994 0.851801
0.866358 -14.8868 0.851951
0.866508 -14.8743 0.852101
0.866658 -14.8617 0.852101
0.866808 -14.8492 0.852251
0.866958 -14.8367 0.852251
0.867109 -14.8241 0.852401
0.867259 -14.8117 0.852401
0.867409 -14.7992 0.852551
0.867559 -14.7867 0.852551
0.867709 -14.7743 0.852701
0.867859 -14.7618 0.852701
0.868009 -14.7494 0.852851
0.868159  -14.737 0.852851
0.868309 -14.7246 0.853002
0.868459 -14.7122 0.853002
0.868609 -14.6998 0.853152
0.868759 -14.6874 0.853152
0.868909 -14.6751 0.853302
 0.86906 -14.6628 0.853302
 0.86921 -14.6504 0.853452
 0.86936 -14.6381 0.853452
 0.86951 -14.6258 0.853602
 0.86966 -14.6136 0.853602
 0.86981 -14.6013 0.853752
 0.86996  -14.589 0.853752
 0.87011 -14.5768 0.853902
 0.87026 -14.5646 0.854052
 0.87041 -14.5524 0.854052
 0.87056 -14.5402 0.854202
 0.87071  -14.528 0.854202
 0.87086 -14.5158 0.854352
0.871011 -14.5036 0.854352
0.871161 -14.4915 0.854502
0.871311 -14.4793 0.854502
0.871461 -14.4672 0.854652
0.871611 -14.4551 0.854652
0.871761  -14.443 0.854802
0.871911 -14.4309 0.854802
0.872061 -14.4188 0.854952
0.872211 -14.4068 0.854952
0.872361 -14.3947 0.855103
0.872511 -14.3827 0.855103
0.872661 -14.3707 0.855253
0.872811 -14.3587 0.855253
0.872961 -14.3467 0.855403
0.873112 -14.3347 0.855403
0.873262 -14.3227 0.855553
0.873412 -14.3107 0.855553
0.873562 -14.2988 0.855703
0.873712 -14.2869 0.855853
0.873862 -14.2749 0.855853
0.874012  -14.263 0.856003
0.874162 -14.2511 0.856003
0.874312 -14.2393 0.856153
0.874462 -14.2274 0.856153
0.874612 -14.2155 0.856303
0.874762 -14.2037 0.856303
0.874912 -14.1919 0.856453
0.875063   -14.18 0.856453
0.875213 -14.1682 0.856603
0.875363 -14.1564 0.856603
0.875513 -14.1447 0.856753
0.875663 -14.1329 0.856753
0.875813 -14.1211 0.856903
0.875963 -14.1094 0.856903
0.876113 -14.0976 0.857054
0.876263 -14.0859 0.857054
0.876413 -14.0742 0.857204
0.876563 -14.0625 0.857204
0.876713 -14.0508 0.857354
0.876863 -14.0392 0.857354
0.877014 -14.0275 0.857504
0.877164 -14.0159 0.857654
0.877314 -14.0042 0.857654
0.877464 -13.9926 0.857804
0.877614  -13.981 0.857804
0.877764 -13.9694 0.857954
0.877914 -13.9578 0.857954
0.878064 -13.9463 0.858104
0.878214 -13.9347 0.858104
0.878364 -13.9231 0.858254
0.878514 -13.9116 0.858254
0.878664 -13.9001 0.858404
0.878814 -13.8886 0.858404
0.878964 -13.8771 0.858554
0.879115 -13.8656 0.858554
0.879265 -13.8541 0.858704
0.879415 -13.8426 0.858704
0.879565 -13.8312 0.858854
0.879715 -13.8198 0.858854
0.879865 -13.8083 0.859005
0.880015 -13.7969 0.859005
0.880165 -13.7855 0.859155
0.880315 -13.7741 0.859155
0.880465 -13.7627 0.859305
0.880615 -13.7514 0.859305
0.880765   -13.74 0.859455
0.880915 -13.7287 0.859605
0.881066 -13.7173 0.859605
0.881216  -13.706 0.859755
0.881366 -13.6947 0.859755
0.881516 -13.6834 0.859905
0.881666 -13.6721 0.859905
0.881816 -13.6609 0.860055
0.881966 -13.6496 0.860055
0.882116 -13.6384 0.860205
0.882266 -13.6271 0.860205
0.882416 -13.6159 0.860355
0.882566 -13.6047 0.860355
0.882716 -13.5935 0.860505
0.882866 -13.5823 0.860505
0.883017 -13.5711 0.860655
0.883167   -13.56 0.860655
0.883317 -13.5488 0.860805
0.883467 -13.5377 0.860805
0.883617 -13.5265 0.860955
0.883767 -13.5154 0.860955
0.883917 -13.5043 0.861106
0.884067 -13.4932 0.861106
0.884217 -13.4821 0.861256
0.884367 -13.4711 0.861406
0.884517   -13.46 0.861406
0.884667 -13.4489 0.861556
0.884817 -13.4379 0.861556
0.884967 -13.4269 0.861706
0.885118 -13.4159 0.861706
0.885268 -13.4049 0.861856
0.885418 -13.3939 0.861856
0.885568 -13.3829 0.862006
0.885718 -13.3719 0.862006
0.885868  -13.361 0.862156
0.886018   -13.35 0.862156
0.886168 -13.3391 0.862306
0.886318 -13.3281 0.862306
0.886468 -13.3172 0.862456
0.886618 -13.3063 0.862456
0.886768 -13.2954 0.862606
0.886918 -13.2846 0.862606
0.887069 -13.2737 0.862756
0.887219 -13.2628 0.862756
0.887369  -13.252 0.862906
