 kgrid  ValNew  Policy 
     0.85  -9.25458      0.85
  0.85015  -9.23926      0.85
   0.8503  -9.22397      0.85
  0.85045  -9.20871      0.85
   0.8506  -9.19349      0.85
  0.85075  -9.17829      0.85
   0.8509  -9.16313      0.85
 0.851051    -9.148      0.85
 0.851201   -9.1329      0.85
 0.851351  -9.11783      0.85
 0.851501  -9.10279      0.85
 0.851651  -9.08779      0.85
 0.851801  -9.07281      0.85
 0.851951  -9.05787      0.85
 0.852101  -9.04296      0.85
 0.852251  -9.02807      0.85
 0.852401  -9.01322      0.85
 0.852551   -8.9984      0.85
 0.852701  -8.98361      0.85
 0.852851  -8.96885      0.85
 0.853002  -8.95412      0.85
 0.853152  -8.93943      0.85
 0.853302  -8.92476      0.85
 0.853452  -8.91012      0.85
 0.853602  -8.89551      0.85
 0.853752  -8.88094      0.85
 0.853902  -8.86639      0.85
 0.854052  -8.85187      0.85
 0.854202  -8.83738      0.85
 0.854352  -8.82293      0.85
 0.854502   -8.8085      0.85
 0.854652   -8.7941      0.85
 0.854802  -8.77973      0.85
 0.854952  -8.76539      0.85
 0.855103  -8.75108      0.85
 0.855253   -8.7368      0.85
 0.855403  -8.72255      0.85
 0.855553  -8.70833      0.85
 0.855703  -8.69414      0.85
 0.855853  -8.67998      0.85
 0.856003  -8.66584      0.85
 0.856153  -8.65174      0.85
 0.856303  -8.63766      0.85
 0.856453  -8.62361      0.85
 0.856603  -8.60959      0.85
 0.856753   -8.5956      0.85
 0.856903  -8.58164      0.85
 0.857054  -8.56771      0.85
 0.857204  -8.55381      0.85
 0.857354  -8.53993      0.85
 0.857504  -8.52608      0.85
 0.857654  -8.51226      0.85
 0.857804  -8.49847      0.85
 0.857954  -8.48471      0.85
 0.858104  -8.47097      0.85
 0.858254  -8.45726      0.85
 0.858404  -8.44358      0.85
 0.858554  -8.42993      0.85
 0.858704  -8.41631      0.85
 0.858854  -8.40271      0.85
 0.859005  -8.38914      0.85
 0.859155   -8.3756      0.85
 0.859305  -8.36209      0.85
 0.859455   -8.3486      0.85
 0.859605  -8.33515      0.85
 0.859755  -8.32171      0.85
 0.859905  -8.30831      0.85
 0.860055  -8.29493      0.85
 0.860205  -8.28158      0.85
 0.860355  -8.26826      0.85
 0.860505  -8.25497      0.85
 0.860655   -8.2417      0.85
 0.860805  -8.22845      0.85
 0.860955  -8.21524      0.85
 0.861106  -8.20205      0.85
 0.861256  -8.18889      0.85
 0.861406  -8.17575      0.85
 0.861556  -8.16264      0.85
 0.861706  -8.14956      0.85
 0.861856  -8.13651      0.85
 0.862006  -8.12348      0.85
 0.862156  -8.11047      0.85
 0.862306  -8.09749      0.85
 0.862456  -8.08454      0.85
 0.862606  -8.07162      0.85
 0.862756  -8.05872      0.85
 0.862906  -8.04585      0.85
 0.863057    -8.033      0.85
 0.863207  -8.02018      0.85
 0.863357  -8.00738      0.85
 0.863507  -7.99461      0.85
 0.863657  -7.98187      0.85
 0.863807  -7.96915      0.85
 0.863957  -7.95645      0.85
 0.864107  -7.94379      0.85
 0.864257  -7.93114      0.85
 0.864407  -7.91853      0.85
 0.864557  -7.90593      0.85
 0.864707  -7.89337      0.85
 0.864857  -7.88083      0.85
 0.865008  -7.86831      0.85
 0.865158  -7.85582      0.85
 0.865308  -7.84335      0.85
 0.865458  -7.83091      0.85
 0.865608  -7.81849      0.85
 0.865758   -7.8061      0.85
 0.865908  -7.79373      0.85
 0.866058  -7.78139      0.85
 0.866208  -7.76907      0.85
 0.866358  -7.75678      0.85
 0.866508  -7.74451      0.85
 0.866658  -7.73226      0.85
 0.866808  -7.72004      0.85
 0.866958  -7.70785      0.85
 0.867109  -7.69567      0.85
 0.867259  -7.68353      0.85
 0.867409   -7.6714      0.85
 0.867559   -7.6593      0.85
 0.867709  -7.64723      0.85
 0.867859  -7.63518      0.85
 0.868009  -7.62315      0.85
 0.868159  -7.61114      0.85
 0.868309  -7.59916      0.85
 0.868459  -7.58721      0.85
 0.868609  -7.57528      0.85
 0.868759  -7.56337      0.85
 0.868909  -7.55148      0.85
  0.86906  -7.53962      0.85
  0.86921  -7.52778      0.85
  0.86936  -7.51597      0.85
  0.86951  -7.50417      0.85
  0.86966  -7.49241      0.85
  0.86981  -7.48066      0.85
  0.86996  -7.46894      0.85
  0.87011  -7.45724      0.85
  0.87026  -7.44556      0.85
  0.87041  -7.43391      0.85
  0.87056  -7.42228      0.85
  0.87071  -7.41067      0.85
  0.87086  -7.39909      0.85
 0.871011  -7.38753      0.85
 0.871161  -7.37599      0.85
 0.871311  -7.36447      0.85
 0.871461  -7.35298      0.85
 0.871611  -7.34151      0.85
 0.871761  -7.33006      0.85
 0.871911  -7.31863      0.85
 0.872061  -7.30723      0.85
 0.872211  -7.29585      0.85
 0.872361  -7.28449      0.85
 0.872511  -7.27315      0.85
 0.872661  -7.26184      0.85
 0.872811  -7.25054      0.85
 0.872961  -7.23927      0.85
 0.873112  -7.22803      0.85
 0.873262   -7.2168      0.85
 0.873412   -7.2056      0.85
 0.873562  -7.19441      0.85
 0.873712  -7.18325      0.85
 0.873862  -7.17211      0.85
 0.874012    -7.161      0.85
 0.874162   -7.1499      0.85
 0.874312  -7.13883      0.85
 0.874462  -7.12778      0.85
 0.874612  -7.11675      0.85
 0.874762  -7.10574      0.85
 0.874912  -7.09475      0.85
 0.875063  -7.08378      0.85
 0.875213  -7.07284      0.85
 0.875363  -7.06191      0.85
 0.875513  -7.05101      0.85
 0.875663  -7.04013      0.85
 0.875813  -7.02927      0.85
 0.875963  -7.01843      0.85
 0.876113  -7.00761      0.85
 0.876263  -6.99681      0.85
 0.876413  -6.98604      0.85
 0.876563  -6.97528      0.85
 0.876713  -6.96455      0.85
 0.876863  -6.95384      0.85
 0.877014  -6.94314      0.85
 0.877164  -6.93247      0.85
 0.877314  -6.92182      0.85
 0.877464  -6.91119      0.85
 0.877614  -6.90058      0.85
 0.877764  -6.88999      0.85
 0.877914  -6.87942      0.85
 0.878064  -6.86887      0.85
 0.878214  -6.85834      0.85
 0.878364  -6.84783      0.85
 0.878514  -6.83734      0.85
 0.878664  -6.82687      0.85
 0.878814  -6.81643      0.85
 0.878964    -6.806      0.85
 0.879115  -6.79559      0.85
 0.879265   -6.7852      0.85
 0.879415  -6.77484      0.85
 0.879565  -6.76449      0.85
 0.879715  -6.75416      0.85
 0.879865  -6.74385      0.85
 0.880015  -6.73356      0.85
 0.880165   -6.7233      0.85
 0.880315  -6.71305      0.85
 0.880465  -6.70282      0.85
 0.880615  -6.69261      0.85
 0.880765  -6.68242      0.85
 0.880915  -6.67225      0.85
 0.881066   -6.6621      0.85
 0.881216  -6.65197      0.85
 0.881366  -6.64185      0.85
 0.881516  -6.63176      0.85
 0.881666  -6.62169      0.85
 0.881816  -6.61163      0.85
 0.881966   -6.6016      0.85
 0.882116  -6.59158      0.85
 0.882266  -6.58159      0.85
 0.882416  -6.57161      0.85
 0.882566  -6.56165      0.85
 0.882716  -6.55171      0.85
 0.882866  -6.54179      0.85
 0.883017  -6.53189      0.85
 0.883167    -6.522      0.85
 0.883317  -6.51214      0.85
 0.883467   -6.5023      0.85
 0.883617  -6.49247      0.85
 0.883767  -6.48266      0.85
 0.883917  -6.47287      0.85
 0.884067   -6.4631      0.85
 0.884217  -6.45335      0.85
 0.884367  -6.44362      0.85
 0.884517   -6.4339      0.85
 0.884667   -6.4242      0.85
 0.884817  -6.41452      0.85
 0.884967  -6.40486      0.85
 0.885118  -6.39522      0.85
 0.885268   -6.3856      0.85
 0.885418  -6.37599      0.85
 0.885568  -6.36641      0.85
 0.885718  -6.35684      0.85
 0.885868  -6.34729      0.85
 0.886018  -6.33776      0.85
 0.886168  -6.32824      0.85
 0.886318  -6.31874      0.85
 0.886468  -6.30927      0.85
 0.886618   -6.2998      0.85
 0.886768  -6.29036      0.85
 0.886918  -6.28094      0.85
 0.887069  -6.27153      0.85
 0.887219  -6.26214      0.85
 0.887369  -6.25277      0.85
 0.887519  -6.24341      0.85
 0.887669  -6.23408      0.85
 0.887819  -6.22476      0.85
 0.887969  -6.21545      0.85
 0.888119  -6.20617      0.85
 0.888269   -6.1969      0.85
 0.888419  -6.18765      0.85
 0.888569  -6.17842      0.85
 0.888719  -6.16921      0.85
 0.888869  -6.16001      0.85
  0.88902  -6.15083      0.85
  0.88917  -6.14167      0.85
  0.88932  -6.13252      0.85
  0.88947  -6.12339      0.85
  0.88962  -6.11428      0.85
  0.88977  -6.10519      0.85
  0.88992  -6.09611      0.85
  0.89007  -6.08705      0.85
  0.89022  -6.07801      0.85
  0.89037  -6.06898      0.85
  0.89052  -6.05997      0.85
  0.89067  -6.05098      0.85
  0.89082    -6.042      0.85
  0.89097  -6.03304      0.85
 0.891121   -6.0241      0.85
 0.891271  -6.01517      0.85
 0.891421  -6.00626      0.85
 0.891571  -5.99737      0.85
 0.891721   -5.9885      0.85
 0.891871  -5.97964      0.85
 0.892021  -5.97079      0.85
 0.892171  -5.96197      0.85
 0.892321  -5.95316      0.85
 0.892471  -5.94436      0.85
 0.892621  -5.93558      0.85
 0.892771  -5.92682      0.85
 0.892921  -5.91808      0.85
 0.893072  -5.90935      0.85
 0.893222  -5.90064      0.85
 0.893372  -5.89194      0.85
 0.893522  -5.88326      0.85
 0.893672   -5.8746      0.85
