 kgrid  ValNew  Policy 
    0.85 -48.8304     0.85
 0.85001 -48.8294     0.85
 0.85002 -48.8283     0.85
 0.85003 -48.8273     0.85
 0.85004 -48.8263     0.85
 0.85005 -48.8253     0.85
 0.85006 -48.8243     0.85
 0.85007 -48.8232     0.85
 0.85008 -48.8222     0.85
 0.85009 -48.8212     0.85
  0.8501 -48.8202     0.85
 0.85011 -48.8191     0.85
 0.85012 -48.8181     0.85
 0.85013 -48.8171     0.85
 0.85014 -48.8161     0.85
 0.85015 -48.8151     0.85
 0.85016  -48.814     0.85
 0.85017  -48.813     0.85
 0.85018  -48.812     0.85
 0.85019  -48.811     0.85
  0.8502   -48.81     0.85
 0.85021  -48.809     0.85
 0.85022 -48.8079     0.85
 0.85023 -48.8069     0.85
 0.85024 -48.8059     0.85
 0.85025 -48.8049     0.85
 0.85026 -48.8039     0.85
 0.85027 -48.8028     0.85
 0.85028 -48.8018     0.85
 0.85029 -48.8008     0.85
  0.8503 -48.7998     0.85
 0.85031 -48.7988     0.85
 0.85032 -48.7978     0.85
 0.85033 -48.7967     0.85
 0.85034 -48.7957     0.85
 0.85035 -48.7947     0.85
 0.85036 -48.7937     0.85
 0.85037 -48.7927     0.85
 0.85038 -48.7916     0.85
 0.85039 -48.7906     0.85
  0.8504 -48.7896     0.85
 0.85041 -48.7886     0.85
 0.85042 -48.7876     0.85
 0.85043 -48.7866     0.85
 0.85044 -48.7856     0.85
 0.85045 -48.7845     0.85
 0.85046 -48.7835     0.85
 0.85047 -48.7825     0.85
 0.85048 -48.7815     0.85
 0.85049 -48.7805     0.85
  0.8505 -48.7795     0.85
 0.85051 -48.7784     0.85
 0.85052 -48.7774     0.85
 0.85053 -48.7764     0.85
 0.85054 -48.7754     0.85
 0.85055 -48.7744     0.85
 0.85056 -48.7734     0.85
 0.85057 -48.7724     0.85
 0.85058 -48.7713     0.85
 0.85059 -48.7703     0.85
  0.8506 -48.7693     0.85
 0.85061 -48.7683     0.85
 0.85062 -48.7673     0.85
 0.85063 -48.7663     0.85
 0.85064 -48.7653     0.85
 0.85065 -48.7643     0.85
 0.85066 -48.7632     0.85
 0.85067 -48.7622     0.85
 0.85068 -48.7612     0.85
 0.85069 -48.7602     0.85
  0.8507 -48.7592     0.85
 0.85071 -48.7582     0.85
 0.85072 -48.7572     0.85
 0.85073 -48.7562     0.85
 0.85074 -48.7551     0.85
 0.85075 -48.7541     0.85
 0.85076 -48.7531     0.85
 0.85077 -48.7521     0.85
 0.85078 -48.7511     0.85
 0.85079 -48.7501     0.85
  0.8508 -48.7491     0.85
 0.85081 -48.7481     0.85
 0.85082 -48.7471     0.85
 0.85083  -48.746     0.85
 0.85084  -48.745     0.85
 0.85085  -48.744     0.85
 0.85086  -48.743     0.85
 0.85087  -48.742     0.85
 0.85088  -48.741     0.85
 0.85089   -48.74     0.85
  0.8509  -48.739     0.85
 0.85091  -48.738     0.85
 0.85092  -48.737     0.85
 0.85093 -48.7359     0.85
 0.85094 -48.7349     0.85
 0.85095 -48.7339     0.85
 0.85096 -48.7329     0.85
 0.85097 -48.7319     0.85
 0.85098 -48.7309     0.85
 0.85099 -48.7299     0.85
   0.851 -48.7289     0.85
 0.85101 -48.7279     0.85
 0.85102 -48.7269     0.85
 0.85103 -48.7259     0.85
 0.85104 -48.7249     0.85
 0.85105 -48.7238     0.85
 0.85106 -48.7228     0.85
 0.85107 -48.7218     0.85
 0.85108 -48.7208     0.85
 0.85109 -48.7198     0.85
  0.8511 -48.7188     0.85
 0.85111 -48.7178     0.85
 0.85112 -48.7168     0.85
 0.85113 -48.7158     0.85
 0.85114 -48.7148     0.85
 0.85115 -48.7138     0.85
 0.85116 -48.7128     0.85
 0.85117 -48.7118     0.85
 0.85118 -48.7108     0.85
 0.85119 -48.7098     0.85
  0.8512 -48.7088     0.85
 0.85121 -48.7078     0.85
 0.85122 -48.7067     0.85
 0.85123 -48.7057     0.85
 0.85124 -48.7047     0.85
 0.85125 -48.7037     0.85
 0.85126 -48.7027     0.85
 0.85127 -48.7017     0.85
 0.85128 -48.7007     0.85
 0.85129 -48.6997     0.85
  0.8513 -48.6987     0.85
 0.85131 -48.6977     0.85
 0.85132 -48.6967     0.85
 0.85133 -48.6957     0.85
 0.85134 -48.6947     0.85
 0.85135 -48.6937     0.85
 0.85136 -48.6927     0.85
 0.85137 -48.6917     0.85
 0.85138 -48.6907     0.85
 0.85139 -48.6897     0.85
