 kgrid  ValNew  Policy 
    0.85  -36.105  0.86006
 0.85001 -36.1041  0.86007
 0.85002 -36.1032  0.86007
 0.85003 -36.1023  0.86008
 0.85004 -36.1014  0.86009
 0.85005 -36.1005  0.86009
 0.85006 -36.0996   0.8601
 0.85007 -36.0987  0.86011
 0.85008 -36.0978  0.86012
 0.85009 -36.0969  0.86012
  0.8501 -36.0961  0.86013
 0.85011 -36.0952  0.86014
 0.85012 -36.0943  0.86014
 0.85013 -36.0934  0.86015
 0.85014 -36.0925  0.86016
 0.85015 -36.0916  0.86016
 0.85016 -36.0907  0.86017
 0.85017 -36.0898  0.86018
 0.85018 -36.0889  0.86019
 0.85019  -36.088  0.86019
  0.8502 -36.0871   0.8602
 0.85021 -36.0862  0.86021
 0.85022 -36.0853  0.86021
 0.85023 -36.0844  0.86022
 0.85024 -36.0835  0.86023
 0.85025 -36.0826  0.86024
 0.85026 -36.0817  0.86024
 0.85027 -36.0808  0.86025
 0.85028 -36.0799  0.86026
 0.85029  -36.079  0.86026
  0.8503 -36.0782  0.86027
 0.85031 -36.0773  0.86028
 0.85032 -36.0764  0.86028
 0.85033 -36.0755  0.86029
 0.85034 -36.0746   0.8603
 0.85035 -36.0737  0.86031
 0.85036 -36.0728  0.86031
 0.85037 -36.0719  0.86032
 0.85038  -36.071  0.86033
 0.85039 -36.0701  0.86033
  0.8504 -36.0692  0.86034
 0.85041 -36.0683  0.86035
 0.85042 -36.0674  0.86035
 0.85043 -36.0665  0.86036
 0.85044 -36.0656  0.86037
 0.85045 -36.0647  0.86038
 0.85046 -36.0638  0.86038
 0.85047  -36.063  0.86039
 0.85048 -36.0621   0.8604
 0.85049 -36.0612   0.8604
  0.8505 -36.0603  0.86041
 0.85051 -36.0594  0.86042
 0.85052 -36.0585  0.86042
 0.85053 -36.0576  0.86043
 0.85054 -36.0567  0.86044
 0.85055 -36.0558  0.86045
 0.85056 -36.0549  0.86045
 0.85057  -36.054  0.86046
 0.85058 -36.0531  0.86047
 0.85059 -36.0522  0.86047
  0.8506 -36.0513  0.86048
 0.85061 -36.0504  0.86049
 0.85062 -36.0495  0.86049
 0.85063 -36.0487   0.8605
 0.85064 -36.0478  0.86051
 0.85065 -36.0469  0.86052
 0.85066  -36.046  0.86052
 0.85067 -36.0451  0.86053
 0.85068 -36.0442  0.86054
 0.85069 -36.0433  0.86054
  0.8507 -36.0424  0.86055
 0.85071 -36.0415  0.86056
 0.85072 -36.0406  0.86056
 0.85073 -36.0397  0.86057
 0.85074 -36.0388  0.86058
 0.85075 -36.0379  0.86059
 0.85076  -36.037  0.86059
 0.85077 -36.0362   0.8606
 0.85078 -36.0353  0.86061
 0.85079 -36.0344  0.86061
  0.8508 -36.0335  0.86062
 0.85081 -36.0326  0.86063
 0.85082 -36.0317  0.86063
 0.85083 -36.0308  0.86064
 0.85084 -36.0299  0.86065
 0.85085  -36.029  0.86066
 0.85086 -36.0281  0.86066
 0.85087 -36.0272  0.86067
 0.85088 -36.0263  0.86068
 0.85089 -36.0255  0.86068
  0.8509 -36.0246  0.86069
 0.85091 -36.0237   0.8607
 0.85092 -36.0228   0.8607
 0.85093 -36.0219  0.86071
 0.85094  -36.021  0.86072
 0.85095 -36.0201  0.86073
 0.85096 -36.0192  0.86073
 0.85097 -36.0183  0.86074
 0.85098 -36.0174  0.86075
 0.85099 -36.0165  0.86075
   0.851 -36.0156  0.86076
 0.85101 -36.0148  0.86077
 0.85102 -36.0139  0.86077
 0.85103  -36.013  0.86078
 0.85104 -36.0121  0.86079
 0.85105 -36.0112   0.8608
 0.85106 -36.0103   0.8608
 0.85107 -36.0094  0.86081
 0.85108 -36.0085  0.86082
 0.85109 -36.0076  0.86082
  0.8511 -36.0067  0.86083
 0.85111 -36.0058  0.86084
 0.85112 -36.0049  0.86085
 0.85113 -36.0041  0.86085
 0.85114 -36.0032  0.86086
 0.85115 -36.0023  0.86087
 0.85116 -36.0014  0.86087
 0.85117 -36.0005  0.86088
 0.85118 -35.9996  0.86089
 0.85119 -35.9987  0.86089
  0.8512 -35.9978   0.8609
 0.85121 -35.9969  0.86091
 0.85122  -35.996  0.86091
 0.85123 -35.9952  0.86092
 0.85124 -35.9943  0.86093
 0.85125 -35.9934  0.86094
 0.85126 -35.9925  0.86094
 0.85127 -35.9916  0.86095
 0.85128 -35.9907  0.86096
 0.85129 -35.9898  0.86096
  0.8513 -35.9889  0.86097
 0.85131  -35.988  0.86098
 0.85132 -35.9871  0.86099
 0.85133 -35.9863  0.86099
 0.85134 -35.9854    0.861
 0.85135 -35.9845  0.86101
 0.85136 -35.9836  0.86101
 0.85137 -35.9827  0.86102
 0.85138 -35.9818  0.86103
 0.85139 -35.9809  0.86103
  0.8514   -35.98  0.86104
 0.85141 -35.9791  0.86105
 0.85142 -35.9782  0.86106
 0.85143 -35.9774  0.86106
 0.85144 -35.9765  0.86107
 0.85145 -35.9756  0.86108
 0.85146 -35.9747  0.86108
 0.85147 -35.9738  0.86109
 0.85148 -35.9729   0.8611
 0.85149  -35.972   0.8611
  0.8515 -35.9711  0.86111
 0.85151 -35.9702  0.86112
 0.85152 -35.9694  0.86113
 0.85153 -35.9685  0.86113
 0.85154 -35.9676  0.86114
 0.85155 -35.9667  0.86115
 0.85156 -35.9658  0.86115
 0.85157 -35.9649  0.86116
 0.85158  -35.964  0.86117
 0.85159 -35.9631  0.86117
  0.8516 -35.9622  0.86118
 0.85161 -35.9614  0.86119
 0.85162 -35.9605   0.8612
 0.85163 -35.9596   0.8612
 0.85164 -35.9587  0.86121
 0.85165 -35.9578  0.86122
 0.85166 -35.9569  0.86122
 0.85167  -35.956  0.86123
 0.85168 -35.9551  0.86124
 0.85169 -35.9542  0.86125
  0.8517 -35.9534  0.86125
 0.85171 -35.9525  0.86126
 0.85172 -35.9516  0.86127
 0.85173 -35.9507  0.86127
 0.85174 -35.9498  0.86128
 0.85175 -35.9489  0.86129
 0.85176  -35.948  0.86129
 0.85177 -35.9471   0.8613
 0.85178 -35.9463  0.86131
 0.85179 -35.9454  0.86131
  0.8518 -35.9445  0.86132
 0.85181 -35.9436  0.86133
 0.85182 -35.9427  0.86134
 0.85183 -35.9418  0.86134
 0.85184 -35.9409  0.86135
 0.85185   -35.94  0.86136
 0.85186 -35.9392  0.86136
 0.85187 -35.9383  0.86137
 0.85188 -35.9374  0.86138
 0.85189 -35.9365  0.86139
  0.8519 -35.9356  0.86139
 0.85191 -35.9347   0.8614
 0.85192 -35.9338  0.86141
 0.85193 -35.9329  0.86141
 0.85194 -35.9321  0.86142
 0.85195 -35.9312  0.86143
 0.85196 -35.9303  0.86143
 0.85197 -35.9294  0.86144
 0.85198 -35.9285  0.86145
 0.85199 -35.9276  0.86146
   0.852 -35.9267  0.86146
 0.85201 -35.9259  0.86147
 0.85202  -35.925  0.86148
 0.85203 -35.9241  0.86148
 0.85204 -35.9232  0.86149
 0.85205 -35.9223   0.8615
 0.85206 -35.9214   0.8615
 0.85207 -35.9205  0.86151
 0.85208 -35.9196  0.86152
 0.85209 -35.9188  0.86153
  0.8521 -35.9179  0.86153
 0.85211  -35.917  0.86154
 0.85212 -35.9161  0.86155
 0.85213 -35.9152  0.86155
 0.85214 -35.9143  0.86156
 0.85215 -35.9134  0.86157
 0.85216 -35.9126  0.86157
 0.85217 -35.9117  0.86158
 0.85218 -35.9108  0.86159
 0.85219 -35.9099   0.8616
  0.8522  -35.909   0.8616
 0.85221 -35.9081  0.86161
 0.85222 -35.9072  0.86162
 0.85223 -35.9064  0.86162
