 kgrid  ValNew  Policy 
    0.85   -19.42 0.868321
 0.85001 -19.4192 0.868321
 0.85002 -19.4184 0.868331
 0.85003 -19.4176 0.868341
 0.85004 -19.4169 0.868341
 0.85005 -19.4161 0.868351
 0.85006 -19.4153 0.868361
 0.85007 -19.4146 0.868361
 0.85008 -19.4138 0.868371
 0.85009  -19.413 0.868371
  0.8501 -19.4122 0.868381
 0.85011 -19.4115 0.868391
 0.85012 -19.4107 0.868391
 0.85013 -19.4099 0.868401
 0.85014 -19.4092 0.868411
 0.85015 -19.4084 0.868411
 0.85016 -19.4076 0.868421
 0.85017 -19.4068 0.868431
 0.85018 -19.4061 0.868431
 0.85019 -19.4053 0.868441
  0.8502 -19.4045 0.868451
 0.85021 -19.4038 0.868451
 0.85022  -19.403 0.868461
 0.85023 -19.4022 0.868471
 0.85024 -19.4014 0.868471
 0.85025 -19.4007 0.868481
 0.85026 -19.3999 0.868481
 0.85027 -19.3991 0.868491
 0.85028 -19.3984 0.868501
 0.85029 -19.3976 0.868501
  0.8503 -19.3968 0.868511
 0.85031 -19.3961 0.868521
 0.85032 -19.3953 0.868521
 0.85033 -19.3945 0.868531
 0.85034 -19.3937 0.868541
 0.85035  -19.393 0.868541
 0.85036 -19.3922 0.868551
 0.85037 -19.3914 0.868561
 0.85038 -19.3907 0.868561
 0.85039 -19.3899 0.868571
  0.8504 -19.3891 0.868571
 0.85041 -19.3883 0.868581
 0.85042 -19.3876 0.868591
 0.85043 -19.3868 0.868591
 0.85044  -19.386 0.868601
 0.85045 -19.3853 0.868611
 0.85046 -19.3845 0.868611
 0.85047 -19.3837 0.868621
 0.85048  -19.383 0.868631
 0.85049 -19.3822 0.868631
  0.8505 -19.3814 0.868641
 0.85051 -19.3806 0.868651
 0.85052 -19.3799 0.868651
 0.85053 -19.3791 0.868661
 0.85054 -19.3783 0.868661
 0.85055 -19.3776 0.868671
 0.85056 -19.3768 0.868681
 0.85057  -19.376 0.868681
 0.85058 -19.3753 0.868691
 0.85059 -19.3745 0.868701
  0.8506 -19.3737 0.868701
 0.85061  -19.373 0.868711
 0.85062 -19.3722 0.868721
 0.85063 -19.3714 0.868721
 0.85064 -19.3706 0.868731
 0.85065 -19.3699 0.868741
 0.85066 -19.3691 0.868741
 0.85067 -19.3683 0.868751
 0.85068 -19.3676 0.868761
 0.85069 -19.3668 0.868761
  0.8507  -19.366 0.868771
 0.85071 -19.3653 0.868771
 0.85072 -19.3645 0.868781
 0.85073 -19.3637 0.868791
 0.85074  -19.363 0.868791
 0.85075 -19.3622 0.868801
 0.85076 -19.3614 0.868811
 0.85077 -19.3607 0.868811
 0.85078 -19.3599 0.868821
 0.85079 -19.3591 0.868831
  0.8508 -19.3583 0.868831
 0.85081 -19.3576 0.868841
 0.85082 -19.3568 0.868851
 0.85083  -19.356 0.868851
 0.85084 -19.3553 0.868861
 0.85085 -19.3545 0.868861
 0.85086 -19.3537 0.868871
 0.85087  -19.353 0.868881
 0.85088 -19.3522 0.868881
 0.85089 -19.3514 0.868891
  0.8509 -19.3507 0.868901
 0.85091 -19.3499 0.868901
 0.85092 -19.3491 0.868911
 0.85093 -19.3484 0.868921
 0.85094 -19.3476 0.868921
 0.85095 -19.3468 0.868931
 0.85096 -19.3461 0.868941
 0.85097 -19.3453 0.868941
 0.85098 -19.3445 0.868951
 0.85099 -19.3438 0.868951
   0.851  -19.343 0.868961
 0.85101 -19.3422 0.868971
 0.85102 -19.3415 0.868971
 0.85103 -19.3407 0.868981
 0.85104 -19.3399 0.868991
 0.85105 -19.3391 0.868991
 0.85106 -19.3384 0.869001
 0.85107 -19.3376 0.869011
 0.85108 -19.3368 0.869011
 0.85109 -19.3361 0.869021
  0.8511 -19.3353 0.869031
 0.85111 -19.3345 0.869031
 0.85112 -19.3338 0.869041
 0.85113  -19.333 0.869041
 0.85114 -19.3322 0.869051
 0.85115 -19.3315 0.869061
 0.85116 -19.3307 0.869061
 0.85117 -19.3299 0.869071
 0.85118 -19.3292 0.869081
 0.85119 -19.3284 0.869081
  0.8512 -19.3276 0.869091
 0.85121 -19.3269 0.869101
 0.85122 -19.3261 0.869101
 0.85123 -19.3253 0.869111
 0.85124 -19.3246 0.869121
 0.85125 -19.3238 0.869121
 0.85126  -19.323 0.869131
 0.85127 -19.3223 0.869141
 0.85128 -19.3215 0.869141
 0.85129 -19.3207 0.869151
  0.8513   -19.32 0.869151
 0.85131 -19.3192 0.869161
 0.85132 -19.3184 0.869171
 0.85133 -19.3177 0.869171
 0.85134 -19.3169 0.869181
 0.85135 -19.3161 0.869191
 0.85136 -19.3154 0.869191
 0.85137 -19.3146 0.869201
 0.85138 -19.3139 0.869211
 0.85139 -19.3131 0.869211
  0.8514 -19.3123 0.869221
 0.85141 -19.3116 0.869231
 0.85142 -19.3108 0.869231
 0.85143   -19.31 0.869241
 0.85144 -19.3093 0.869241
 0.85145 -19.3085 0.869251
 0.85146 -19.3077 0.869261
 0.85147  -19.307 0.869261
 0.85148 -19.3062 0.869271
 0.85149 -19.3054 0.869281
  0.8515 -19.3047 0.869281
 0.85151 -19.3039 0.869291
 0.85152 -19.3031 0.869301
 0.85153 -19.3024 0.869301
 0.85154 -19.3016 0.869311
 0.85155 -19.3008 0.869321
 0.85156 -19.3001 0.869321
 0.85157 -19.2993 0.869331
 0.85158 -19.2985 0.869341
 0.85159 -19.2978 0.869341
  0.8516  -19.297 0.869351
 0.85161 -19.2962 0.869351
 0.85162 -19.2955 0.869361
 0.85163 -19.2947 0.869371
 0.85164  -19.294 0.869371
 0.85165 -19.2932 0.869381
 0.85166 -19.2924 0.869391
 0.85167 -19.2917 0.869391
 0.85168 -19.2909 0.869401
 0.85169 -19.2901 0.869411
  0.8517 -19.2894 0.869411
 0.85171 -19.2886 0.869421
 0.85172 -19.2878 0.869431
 0.85173 -19.2871 0.869431
 0.85174 -19.2863 0.869441
 0.85175 -19.2855 0.869441
 0.85176 -19.2848 0.869451
 0.85177  -19.284 0.869461
 0.85178 -19.2833 0.869461
 0.85179 -19.2825 0.869471
  0.8518 -19.2817 0.869481
 0.85181  -19.281 0.869481
 0.85182 -19.2802 0.869491
 0.85183 -19.2794 0.869501
 0.85184 -19.2787 0.869501
 0.85185 -19.2779 0.869511
 0.85186 -19.2771 0.869511
 0.85187 -19.2764 0.869521
 0.85188 -19.2756 0.869531
 0.85189 -19.2748 0.869531
  0.8519 -19.2741 0.869541
 0.85191 -19.2733 0.869551
 0.85192 -19.2726 0.869551
 0.85193 -19.2718 0.869561
 0.85194  -19.271 0.869571
