 kgrid  ValNew  Policy 
    0.85 -45.3666 0.875671
 0.85001 -45.3657 0.875681
 0.85002 -45.3649 0.875691
 0.85003  -45.364 0.875691
 0.85004 -45.3632 0.875701
 0.85005 -45.3623 0.875711
 0.85006 -45.3615 0.875721
 0.85007 -45.3607 0.875731
 0.85008 -45.3598 0.875731
 0.85009  -45.359 0.875741
  0.8501 -45.3581 0.875751
 0.85011 -45.3573 0.875761
 0.85012 -45.3565 0.875771
 0.85013 -45.3556 0.875781
 0.85014 -45.3548 0.875791
 0.85015 -45.3539 0.875791
 0.85016 -45.3531 0.875801
 0.85017 -45.3523 0.875811
 0.85018 -45.3514 0.875821
 0.85019 -45.3506 0.875831
  0.8502 -45.3497 0.875841
 0.85021 -45.3489 0.875841
 0.85022  -45.348 0.875851
 0.85023 -45.3472 0.875861
 0.85024 -45.3464 0.875871
 0.85025 -45.3455 0.875881
 0.85026 -45.3447 0.875891
 0.85027 -45.3438 0.875891
 0.85028  -45.343 0.875901
 0.85029 -45.3422 0.875911
  0.8503 -45.3413 0.875921
 0.85031 -45.3405 0.875931
 0.85032 -45.3396 0.875941
 0.85033 -45.3388 0.875941
 0.85034  -45.338 0.875951
 0.85035 -45.3371 0.875961
 0.85036 -45.3363 0.875971
 0.85037 -45.3354 0.875981
 0.85038 -45.3346 0.875991
 0.85039 -45.3338 0.875991
  0.8504 -45.3329 0.876001
 0.85041 -45.3321 0.876011
 0.85042 -45.3312 0.876021
 0.85043 -45.3304 0.876031
 0.85044 -45.3296 0.876041
 0.85045 -45.3287 0.876051
 0.85046 -45.3279 0.876051
 0.85047  -45.327 0.876061
 0.85048 -45.3262 0.876071
 0.85049 -45.3254 0.876081
  0.8505 -45.3245 0.876091
 0.85051 -45.3237 0.876101
 0.85052 -45.3228 0.876101
 0.85053  -45.322 0.876111
 0.85054 -45.3212 0.876121
 0.85055 -45.3203 0.876131
 0.85056 -45.3195 0.876141
 0.85057 -45.3186 0.876151
 0.85058 -45.3178 0.876151
 0.85059  -45.317 0.876161
  0.8506 -45.3161 0.876171
 0.85061 -45.3153 0.876181
 0.85062 -45.3144 0.876191
 0.85063 -45.3136 0.876201
 0.85064 -45.3128 0.876201
 0.85065 -45.3119 0.876211
 0.85066 -45.3111 0.876221
 0.85067 -45.3102 0.876231
 0.85068 -45.3094 0.876241
 0.85069 -45.3086 0.876251
  0.8507 -45.3077 0.876261
 0.85071 -45.3069 0.876261
 0.85072  -45.306 0.876271
 0.85073 -45.3052 0.876281
 0.85074 -45.3044 0.876291
 0.85075 -45.3035 0.876301
 0.85076 -45.3027 0.876311
 0.85077 -45.3018 0.876311
 0.85078  -45.301 0.876321
 0.85079 -45.3002 0.876331
  0.8508 -45.2993 0.876341
 0.85081 -45.2985 0.876351
 0.85082 -45.2976 0.876361
 0.85083 -45.2968 0.876361
 0.85084  -45.296 0.876371
 0.85085 -45.2951 0.876381
 0.85086 -45.2943 0.876391
 0.85087 -45.2935 0.876401
 0.85088 -45.2926 0.876411
 0.85089 -45.2918 0.876411
  0.8509 -45.2909 0.876421
 0.85091 -45.2901 0.876431
 0.85092 -45.2893 0.876441
 0.85093 -45.2884 0.876451
 0.85094 -45.2876 0.876461
 0.85095 -45.2867 0.876461
 0.85096 -45.2859 0.876471
 0.85097 -45.2851 0.876481
 0.85098 -45.2842 0.876491
 0.85099 -45.2834 0.876501
   0.851 -45.2826 0.876511
 0.85101 -45.2817 0.876521
 0.85102 -45.2809 0.876521
 0.85103   -45.28 0.876531
 0.85104 -45.2792 0.876541
 0.85105 -45.2784 0.876551
 0.85106 -45.2775 0.876561
 0.85107 -45.2767 0.876571
 0.85108 -45.2758 0.876571
 0.85109  -45.275 0.876581
  0.8511 -45.2742 0.876591
 0.85111 -45.2733 0.876601
 0.85112 -45.2725 0.876611
 0.85113 -45.2717 0.876621
 0.85114 -45.2708 0.876621
 0.85115   -45.27 0.876631
 0.85116 -45.2691 0.876641
 0.85117 -45.2683 0.876651
 0.85118 -45.2675 0.876661
 0.85119 -45.2666 0.876671
  0.8512 -45.2658 0.876671
 0.85121 -45.2649 0.876681
 0.85122 -45.2641 0.876691
 0.85123 -45.2633 0.876701
 0.85124 -45.2624 0.876711
 0.85125 -45.2616 0.876721
 0.85126 -45.2608 0.876731
 0.85127 -45.2599 0.876731
 0.85128 -45.2591 0.876741
 0.85129 -45.2582 0.876751
  0.8513 -45.2574 0.876761
 0.85131 -45.2566 0.876771
 0.85132 -45.2557 0.876771
 0.85133 -45.2549 0.876781
 0.85134 -45.2541 0.876791
 0.85135 -45.2532 0.876801
 0.85136 -45.2524 0.876811
 0.85137 -45.2515 0.876821
 0.85138 -45.2507 0.876831
 0.85139 -45.2499 0.876831
  0.8514  -45.249 0.876841
 0.85141 -45.2482 0.876851
 0.85142 -45.2474 0.876861
 0.85143 -45.2465 0.876871
 0.85144 -45.2457 0.876881
 0.85145 -45.2448 0.876881
 0.85146  -45.244 0.876891
 0.85147 -45.2432 0.876901
 0.85148 -45.2423 0.876911
 0.85149 -45.2415 0.876921
  0.8515 -45.2407 0.876931
 0.85151 -45.2398 0.876931
 0.85152  -45.239 0.876941
 0.85153 -45.2382 0.876951
 0.85154 -45.2373 0.876961
 0.85155 -45.2365 0.876971
 0.85156 -45.2356 0.876981
 0.85157 -45.2348 0.876981
 0.85158  -45.234 0.876991
 0.85159 -45.2331 0.877001
  0.8516 -45.2323 0.877011
 0.85161 -45.2315 0.877021
 0.85162 -45.2306 0.877031
 0.85163 -45.2298 0.877041
 0.85164 -45.2289 0.877041
 0.85165 -45.2281 0.877051
 0.85166 -45.2273 0.877061
 0.85167 -45.2264 0.877071
 0.85168 -45.2256 0.877081
 0.85169 -45.2248 0.877091
  0.8517 -45.2239 0.877091
 0.85171 -45.2231 0.877101
 0.85172 -45.2223 0.877111
 0.85173 -45.2214 0.877121
 0.85174 -45.2206 0.877131
 0.85175 -45.2197 0.877141
 0.85176 -45.2189 0.877141
 0.85177 -45.2181 0.877151
 0.85178 -45.2172 0.877161
 0.85179 -45.2164 0.877171
  0.8518 -45.2156 0.877181
 0.85181 -45.2147 0.877191
 0.85182 -45.2139 0.877191
 0.85183 -45.2131 0.877201
 0.85184 -45.2122 0.877211
 0.85185 -45.2114 0.877221
 0.85186 -45.2105 0.877231
 0.85187 -45.2097 0.877241
 0.85188 -45.2089 0.877241
 0.85189  -45.208 0.877251
  0.8519 -45.2072 0.877261
 0.85191 -45.2064 0.877271
 0.85192 -45.2055 0.877281
