 kgrid  ValNew  Policy 
    0.85 -40.1343     0.85
 0.85001  -40.133     0.85
 0.85002 -40.1317     0.85
 0.85003 -40.1303     0.85
 0.85004  -40.129     0.85
 0.85005 -40.1277     0.85
 0.85006 -40.1263     0.85
 0.85007  -40.125     0.85
 0.85008 -40.1237     0.85
 0.85009 -40.1224     0.85
  0.8501  -40.121     0.85
 0.85011 -40.1197     0.85
 0.85012 -40.1184     0.85
 0.85013  -40.117     0.85
 0.85014 -40.1157     0.85
 0.85015 -40.1144     0.85
 0.85016  -40.113     0.85
 0.85017 -40.1117     0.85
 0.85018 -40.1104     0.85
 0.85019 -40.1091     0.85
  0.8502 -40.1077     0.85
 0.85021 -40.1064     0.85
 0.85022 -40.1051     0.85
 0.85023 -40.1038     0.85
 0.85024 -40.1024     0.85
 0.85025 -40.1011     0.85
 0.85026 -40.0998     0.85
 0.85027 -40.0984     0.85
 0.85028 -40.0971     0.85
 0.85029 -40.0958     0.85
  0.8503 -40.0945     0.85
 0.85031 -40.0931     0.85
 0.85032 -40.0918     0.85
 0.85033 -40.0905     0.85
 0.85034 -40.0892     0.85
 0.85035 -40.0878     0.85
 0.85036 -40.0865     0.85
 0.85037 -40.0852     0.85
 0.85038 -40.0839     0.85
 0.85039 -40.0825     0.85
  0.8504 -40.0812     0.85
 0.85041 -40.0799     0.85
 0.85042 -40.0786     0.85
 0.85043 -40.0772     0.85
 0.85044 -40.0759     0.85
 0.85045 -40.0746     0.85
 0.85046 -40.0733     0.85
 0.85047  -40.072     0.85
 0.85048 -40.0706     0.85
 0.85049 -40.0693     0.85
  0.8505  -40.068     0.85
 0.85051 -40.0667     0.85
 0.85052 -40.0653     0.85
 0.85053  -40.064     0.85
 0.85054 -40.0627     0.85
 0.85055 -40.0614     0.85
 0.85056 -40.0601     0.85
 0.85057 -40.0587     0.85
 0.85058 -40.0574     0.85
 0.85059 -40.0561     0.85
  0.8506 -40.0548     0.85
 0.85061 -40.0535     0.85
 0.85062 -40.0521     0.85
 0.85063 -40.0508     0.85
 0.85064 -40.0495     0.85
 0.85065 -40.0482     0.85
 0.85066 -40.0469     0.85
 0.85067 -40.0455     0.85
 0.85068 -40.0442     0.85
 0.85069 -40.0429     0.85
  0.8507 -40.0416     0.85
 0.85071 -40.0403     0.85
 0.85072 -40.0389     0.85
 0.85073 -40.0376     0.85
 0.85074 -40.0363     0.85
 0.85075  -40.035     0.85
 0.85076 -40.0337     0.85
 0.85077 -40.0324     0.85
 0.85078  -40.031     0.85
 0.85079 -40.0297     0.85
  0.8508 -40.0284     0.85
 0.85081 -40.0271     0.85
 0.85082 -40.0258     0.85
 0.85083 -40.0245     0.85
 0.85084 -40.0231     0.85
 0.85085 -40.0218     0.85
 0.85086 -40.0205     0.85
 0.85087 -40.0192     0.85
 0.85088 -40.0179     0.85
 0.85089 -40.0166     0.85
  0.8509 -40.0153     0.85
 0.85091 -40.0139     0.85
 0.85092 -40.0126     0.85
 0.85093 -40.0113     0.85
 0.85094   -40.01     0.85
 0.85095 -40.0087     0.85
 0.85096 -40.0074     0.85
 0.85097 -40.0061     0.85
 0.85098 -40.0047     0.85
 0.85099 -40.0034     0.85
   0.851 -40.0021     0.85
 0.85101 -40.0008     0.85
 0.85102 -39.9995     0.85
 0.85103 -39.9982     0.85
 0.85104 -39.9969     0.85
 0.85105 -39.9956     0.85
 0.85106 -39.9942     0.85
 0.85107 -39.9929     0.85
 0.85108 -39.9916     0.85
 0.85109 -39.9903     0.85
  0.8511  -39.989     0.85
 0.85111 -39.9877     0.85
 0.85112 -39.9864     0.85
 0.85113 -39.9851     0.85
 0.85114 -39.9838     0.85
 0.85115 -39.9825     0.85
 0.85116 -39.9811     0.85
 0.85117 -39.9798     0.85
 0.85118 -39.9785     0.85
 0.85119 -39.9772     0.85
  0.8512 -39.9759     0.85
 0.85121 -39.9746     0.85
 0.85122 -39.9733     0.85
 0.85123  -39.972     0.85
 0.85124 -39.9707     0.85
 0.85125 -39.9694     0.85
 0.85126 -39.9681     0.85
 0.85127 -39.9668     0.85
 0.85128 -39.9654     0.85
 0.85129 -39.9641     0.85
  0.8513 -39.9628     0.85
 0.85131 -39.9615     0.85
 0.85132 -39.9602     0.85
 0.85133 -39.9589     0.85
 0.85134 -39.9576     0.85
 0.85135 -39.9563     0.85
 0.85136  -39.955     0.85
 0.85137 -39.9537     0.85
 0.85138 -39.9524     0.85
 0.85139 -39.9511     0.85
  0.8514 -39.9498     0.85
 0.85141 -39.9485     0.85
 0.85142 -39.9472     0.85
 0.85143 -39.9459     0.85
 0.85144 -39.9446     0.85
 0.85145 -39.9433     0.85
 0.85146 -39.9419     0.85
 0.85147 -39.9406     0.85
 0.85148 -39.9393     0.85
 0.85149  -39.938     0.85
  0.8515 -39.9367     0.85
 0.85151 -39.9354     0.85
 0.85152 -39.9341     0.85
 0.85153 -39.9328     0.85
 0.85154 -39.9315     0.85
 0.85155 -39.9302     0.85
 0.85156 -39.9289     0.85
 0.85157 -39.9276     0.85
 0.85158 -39.9263     0.85
 0.85159  -39.925     0.85
  0.8516 -39.9237     0.85
 0.85161 -39.9224     0.85
 0.85162 -39.9211     0.85
 0.85163 -39.9198     0.85
 0.85164 -39.9185     0.85
 0.85165 -39.9172     0.85
 0.85166 -39.9159     0.85
 0.85167 -39.9146     0.85
 0.85168 -39.9133     0.85
 0.85169  -39.912     0.85
  0.8517 -39.9107     0.85
 0.85171 -39.9094     0.85
 0.85172 -39.9081     0.85
 0.85173 -39.9068     0.85
 0.85174 -39.9055     0.85
 0.85175 -39.9042     0.85
 0.85176 -39.9029     0.85
 0.85177 -39.9016     0.85
 0.85178 -39.9003     0.85
 0.85179  -39.899     0.85
  0.8518 -39.8977     0.85
 0.85181 -39.8964     0.85
 0.85182 -39.8951     0.85
 0.85183 -39.8938     0.85
 0.85184 -39.8925     0.85
 0.85185 -39.8912     0.85
 0.85186 -39.8899     0.85
 0.85187 -39.8887     0.85
 0.85188 -39.8874     0.85
 0.85189 -39.8861     0.85
  0.8519 -39.8848     0.85
 0.85191 -39.8835     0.85
 0.85192 -39.8822     0.85
 0.85193 -39.8809     0.85
 0.85194 -39.8796     0.85
 0.85195 -39.8783     0.85
 0.85196  -39.877     0.85
 0.85197 -39.8757     0.85
 0.85198 -39.8744     0.85
 0.85199 -39.8731     0.85
   0.852 -39.8718     0.85
 0.85201 -39.8705     0.85
 0.85202 -39.8692     0.85
 0.85203 -39.8679     0.85
 0.85204 -39.8666     0.85
 0.85205 -39.8654     0.85
 0.85206 -39.8641     0.85
 0.85207 -39.8628     0.85
 0.85208 -39.8615     0.85
 0.85209 -39.8602     0.85
  0.8521 -39.8589     0.85
 0.85211 -39.8576     0.85
 0.85212 -39.8563     0.85
 0.85213  -39.855     0.85
 0.85214 -39.8537     0.85
