 kgrid  ValNew  Policy 
    0.85 -42.1224 0.875141
 0.85001 -42.1215 0.875141
 0.85002 -42.1207 0.875151
 0.85003 -42.1199 0.875161
 0.85004  -42.119 0.875171
 0.85005 -42.1182 0.875181
 0.85006 -42.1174 0.875191
 0.85007 -42.1165 0.875191
 0.85008 -42.1157 0.875201
 0.85009 -42.1148 0.875211
  0.8501  -42.114 0.875221
 0.85011 -42.1132 0.875231
 0.85012 -42.1123 0.875241
 0.85013 -42.1115 0.875241
 0.85014 -42.1107 0.875251
 0.85015 -42.1098 0.875261
 0.85016  -42.109 0.875271
 0.85017 -42.1082 0.875281
 0.85018 -42.1073 0.875291
 0.85019 -42.1065 0.875291
  0.8502 -42.1057 0.875301
 0.85021 -42.1048 0.875311
 0.85022  -42.104 0.875321
 0.85023 -42.1031 0.875331
 0.85024 -42.1023 0.875341
 0.85025 -42.1015 0.875341
 0.85026 -42.1006 0.875351
 0.85027 -42.0998 0.875361
 0.85028  -42.099 0.875371
 0.85029 -42.0981 0.875381
  0.8503 -42.0973 0.875391
 0.85031 -42.0965 0.875391
 0.85032 -42.0956 0.875401
 0.85033 -42.0948 0.875411
 0.85034  -42.094 0.875421
 0.85035 -42.0931 0.875431
 0.85036 -42.0923 0.875441
 0.85037 -42.0915 0.875441
 0.85038 -42.0906 0.875451
 0.85039 -42.0898 0.875461
  0.8504 -42.0889 0.875471
 0.85041 -42.0881 0.875481
 0.85042 -42.0873 0.875491
 0.85043 -42.0864 0.875491
 0.85044 -42.0856 0.875501
 0.85045 -42.0848 0.875511
 0.85046 -42.0839 0.875521
 0.85047 -42.0831 0.875531
 0.85048 -42.0823 0.875541
 0.85049 -42.0814 0.875541
  0.8505 -42.0806 0.875551
 0.85051 -42.0798 0.875561
 0.85052 -42.0789 0.875571
 0.85053 -42.0781 0.875581
 0.85054 -42.0773 0.875581
 0.85055 -42.0764 0.875591
 0.85056 -42.0756 0.875601
 0.85057 -42.0748 0.875611
 0.85058 -42.0739 0.875621
 0.85059 -42.0731 0.875631
  0.8506 -42.0723 0.875641
 0.85061 -42.0714 0.875641
 0.85062 -42.0706 0.875651
 0.85063 -42.0698 0.875661
 0.85064 -42.0689 0.875671
 0.85065 -42.0681 0.875681
 0.85066 -42.0672 0.875691
 0.85067 -42.0664 0.875691
 0.85068 -42.0656 0.875701
 0.85069 -42.0647 0.875711
  0.8507 -42.0639 0.875721
 0.85071 -42.0631 0.875731
 0.85072 -42.0622 0.875731
 0.85073 -42.0614 0.875741
 0.85074 -42.0606 0.875751
 0.85075 -42.0597 0.875761
 0.85076 -42.0589 0.875771
 0.85077 -42.0581 0.875781
 0.85078 -42.0572 0.875781
 0.85079 -42.0564 0.875791
  0.8508 -42.0556 0.875801
 0.85081 -42.0547 0.875811
 0.85082 -42.0539 0.875821
 0.85083 -42.0531 0.875831
 0.85084 -42.0522 0.875831
 0.85085 -42.0514 0.875841
 0.85086 -42.0506 0.875851
 0.85087 -42.0497 0.875861
 0.85088 -42.0489 0.875871
 0.85089 -42.0481 0.875881
  0.8509 -42.0472 0.875881
 0.85091 -42.0464 0.875891
 0.85092 -42.0456 0.875901
 0.85093 -42.0447 0.875911
 0.85094 -42.0439 0.875921
 0.85095 -42.0431 0.875931
 0.85096 -42.0422 0.875931
 0.85097 -42.0414 0.875941
 0.85098 -42.0406 0.875951
 0.85099 -42.0397 0.875961
   0.851 -42.0389 0.875971
 0.85101 -42.0381 0.875981
 0.85102 -42.0372 0.875981
 0.85103 -42.0364 0.875991
 0.85104 -42.0356 0.876001
 0.85105 -42.0347 0.876011
 0.85106 -42.0339 0.876021
 0.85107 -42.0331 0.876031
 0.85108 -42.0322 0.876031
 0.85109 -42.0314 0.876041
  0.8511 -42.0306 0.876051
 0.85111 -42.0297 0.876061
 0.85112 -42.0289 0.876071
 0.85113 -42.0281 0.876081
 0.85114 -42.0272 0.876081
 0.85115 -42.0264 0.876091
 0.85116 -42.0256 0.876101
 0.85117 -42.0247 0.876111
 0.85118 -42.0239 0.876121
 0.85119 -42.0231 0.876131
  0.8512 -42.0222 0.876131
 0.85121 -42.0214 0.876141
 0.85122 -42.0206 0.876151
 0.85123 -42.0197 0.876161
 0.85124 -42.0189 0.876171
 0.85125 -42.0181 0.876181
 0.85126 -42.0172 0.876181
 0.85127 -42.0164 0.876191
 0.85128 -42.0156 0.876201
 0.85129 -42.0148 0.876211
  0.8513 -42.0139 0.876221
 0.85131 -42.0131 0.876231
 0.85132 -42.0123 0.876231
 0.85133 -42.0114 0.876241
 0.85134 -42.0106 0.876251
 0.85135 -42.0098 0.876261
 0.85136 -42.0089 0.876271
 0.85137 -42.0081 0.876281
 0.85138 -42.0073 0.876281
 0.85139 -42.0064 0.876291
  0.8514 -42.0056 0.876301
 0.85141 -42.0048 0.876311
 0.85142 -42.0039 0.876321
 0.85143 -42.0031 0.876331
 0.85144 -42.0023 0.876331
 0.85145 -42.0014 0.876341
 0.85146 -42.0006 0.876351
 0.85147 -41.9998 0.876361
 0.85148 -41.9989 0.876371
 0.85149 -41.9981 0.876381
  0.8515 -41.9973 0.876381
 0.85151 -41.9964 0.876391
 0.85152 -41.9956 0.876401
 0.85153 -41.9948 0.876411
 0.85154  -41.994 0.876421
 0.85155 -41.9931 0.876431
 0.85156 -41.9923 0.876431
 0.85157 -41.9915 0.876441
 0.85158 -41.9906 0.876451
 0.85159 -41.9898 0.876461
  0.8516  -41.989 0.876471
 0.85161 -41.9881 0.876481
 0.85162 -41.9873 0.876481
 0.85163 -41.9865 0.876491
 0.85164 -41.9856 0.876501
 0.85165 -41.9848 0.876511
 0.85166  -41.984 0.876521
 0.85167 -41.9831 0.876531
 0.85168 -41.9823 0.876531
 0.85169 -41.9815 0.876541
  0.8517 -41.9807 0.876551
 0.85171 -41.9798 0.876561
 0.85172  -41.979 0.876571
 0.85173 -41.9782 0.876581
 0.85174 -41.9773 0.876581
 0.85175 -41.9765 0.876591
 0.85176 -41.9757 0.876601
 0.85177 -41.9748 0.876611
 0.85178  -41.974 0.876621
 0.85179 -41.9732 0.876631
  0.8518 -41.9723 0.876631
 0.85181 -41.9715 0.876641
 0.85182 -41.9707 0.876651
 0.85183 -41.9698 0.876661
 0.85184  -41.969 0.876671
 0.85185 -41.9682 0.876681
 0.85186 -41.9674 0.876681
