 kgrid  ValNew  Policy 
    0.85 -11.9041 0.873291
 0.85001 -11.9034 0.873301
 0.85002 -11.9028 0.873301
 0.85003 -11.9022 0.873311
 0.85004 -11.9015 0.873311
 0.85005 -11.9009 0.873321
 0.85006 -11.9002 0.873321
 0.85007 -11.8996 0.873331
 0.85008 -11.8989 0.873331
 0.85009 -11.8983 0.873341
  0.8501 -11.8977 0.873351
 0.85011  -11.897 0.873351
 0.85012 -11.8964 0.873361
 0.85013 -11.8957 0.873361
 0.85014 -11.8951 0.873371
 0.85015 -11.8944 0.873371
 0.85016 -11.8938 0.873381
 0.85017 -11.8932 0.873381
 0.85018 -11.8925 0.873391
 0.85019 -11.8919 0.873391
  0.8502 -11.8912 0.873401
 0.85021 -11.8906 0.873401
 0.85022 -11.8899 0.873411
 0.85023 -11.8893 0.873411
 0.85024 -11.8886 0.873421
 0.85025  -11.888 0.873431
 0.85026 -11.8874 0.873431
 0.85027 -11.8867 0.873441
 0.85028 -11.8861 0.873441
 0.85029 -11.8854 0.873451
  0.8503 -11.8848 0.873451
 0.85031 -11.8841 0.873461
 0.85032 -11.8835 0.873461
 0.85033 -11.8829 0.873471
 0.85034 -11.8822 0.873471
 0.85035 -11.8816 0.873481
 0.85036 -11.8809 0.873481
 0.85037 -11.8803 0.873491
 0.85038 -11.8797 0.873491
 0.85039  -11.879 0.873501
  0.8504 -11.8784 0.873501
 0.85041 -11.8777 0.873511
 0.85042 -11.8771 0.873521
 0.85043 -11.8764 0.873521
 0.85044 -11.8758 0.873531
 0.85045 -11.8752 0.873531
 0.85046 -11.8745 0.873541
 0.85047 -11.8739 0.873541
 0.85048 -11.8732 0.873551
 0.85049 -11.8726 0.873551
  0.8505 -11.8719 0.873561
 0.85051 -11.8713 0.873561
 0.85052 -11.8707 0.873571
 0.85053   -11.87 0.873571
 0.85054 -11.8694 0.873581
 0.85055 -11.8687 0.873581
 0.85056 -11.8681 0.873591
 0.85057 -11.8675 0.873601
 0.85058 -11.8668 0.873601
 0.85059 -11.8662 0.873611
  0.8506 -11.8655 0.873611
 0.85061 -11.8649 0.873621
 0.85062 -11.8642 0.873621
 0.85063 -11.8636 0.873631
 0.85064  -11.863 0.873631
 0.85065 -11.8623 0.873641
 0.85066 -11.8617 0.873641
 0.85067  -11.861 0.873651
 0.85068 -11.8604 0.873651
 0.85069 -11.8598 0.873661
  0.8507 -11.8591 0.873661
 0.85071 -11.8585 0.873671
 0.85072 -11.8578 0.873681
 0.85073 -11.8572 0.873681
 0.85074 -11.8566 0.873691
 0.85075 -11.8559 0.873691
 0.85076 -11.8553 0.873701
 0.85077 -11.8546 0.873701
 0.85078  -11.854 0.873711
 0.85079 -11.8534 0.873711
  0.8508 -11.8527 0.873721
 0.85081 -11.8521 0.873721
 0.85082 -11.8514 0.873731
 0.85083 -11.8508 0.873731
 0.85084 -11.8502 0.873741
 0.85085 -11.8495 0.873741
 0.85086 -11.8489 0.873751
 0.85087 -11.8482 0.873751
 0.85088 -11.8476 0.873761
 0.85089  -11.847 0.873771
  0.8509 -11.8463 0.873771
 0.85091 -11.8457 0.873781
 0.85092  -11.845 0.873781
 0.85093 -11.8444 0.873791
 0.85094 -11.8438 0.873791
 0.85095 -11.8431 0.873801
 0.85096 -11.8425 0.873801
 0.85097 -11.8418 0.873811
 0.85098 -11.8412 0.873811
 0.85099 -11.8406 0.873821
   0.851 -11.8399 0.873821
 0.85101 -11.8393 0.873831
 0.85102 -11.8386 0.873831
 0.85103  -11.838 0.873841
 0.85104 -11.8374 0.873851
 0.85105 -11.8367 0.873851
 0.85106 -11.8361 0.873861
 0.85107 -11.8354 0.873861
 0.85108 -11.8348 0.873871
 0.85109 -11.8342 0.873871
  0.8511 -11.8335 0.873881
 0.85111 -11.8329 0.873881
 0.85112 -11.8322 0.873891
 0.85113 -11.8316 0.873891
 0.85114  -11.831 0.873901
 0.85115 -11.8303 0.873901
 0.85116 -11.8297 0.873911
 0.85117  -11.829 0.873911
 0.85118 -11.8284 0.873921
 0.85119 -11.8278 0.873921
  0.8512 -11.8271 0.873931
 0.85121 -11.8265 0.873941
 0.85122 -11.8259 0.873941
 0.85123 -11.8252 0.873951
 0.85124 -11.8246 0.873951
 0.85125 -11.8239 0.873961
 0.85126 -11.8233 0.873961
 0.85127 -11.8227 0.873971
 0.85128  -11.822 0.873971
 0.85129 -11.8214 0.873981
  0.8513 -11.8207 0.873981
 0.85131 -11.8201 0.873991
 0.85132 -11.8195 0.873991
 0.85133 -11.8188 0.874001
 0.85134 -11.8182 0.874001
 0.85135 -11.8176 0.874011
 0.85136 -11.8169 0.874021
 0.85137 -11.8163 0.874021
 0.85138 -11.8156 0.874031
 0.85139  -11.815 0.874031
  0.8514 -11.8144 0.874041
 0.85141 -11.8137 0.874041
 0.85142 -11.8131 0.874051
 0.85143 -11.8125 0.874051
 0.85144 -11.8118 0.874061
 0.85145 -11.8112 0.874061
 0.85146 -11.8105 0.874071
 0.85147 -11.8099 0.874071
 0.85148 -11.8093 0.874081
 0.85149 -11.8086 0.874081
  0.8515  -11.808 0.874091
 0.85151 -11.8074 0.874101
 0.85152 -11.8067 0.874101
 0.85153 -11.8061 0.874111
 0.85154 -11.8054 0.874111
 0.85155 -11.8048 0.874121
 0.85156 -11.8042 0.874121
 0.85157 -11.8035 0.874131
 0.85158 -11.8029 0.874131
 0.85159 -11.8023 0.874141
  0.8516 -11.8016 0.874141
 0.85161  -11.801 0.874151
 0.85162 -11.8003 0.874151
 0.85163 -11.7997 0.874161
 0.85164 -11.7991 0.874161
 0.85165 -11.7984 0.874171
 0.85166 -11.7978 0.874171
 0.85167 -11.7972 0.874181
 0.85168 -11.7965 0.874191
 0.85169 -11.7959 0.874191
  0.8517 -11.7953 0.874201
 0.85171 -11.7946 0.874201
 0.85172  -11.794 0.874211
 0.85173 -11.7933 0.874211
 0.85174 -11.7927 0.874221
 0.85175 -11.7921 0.874221
 0.85176 -11.7914 0.874231
 0.85177 -11.7908 0.874231
 0.85178 -11.7902 0.874241
 0.85179 -11.7895 0.874241
  0.8518 -11.7889 0.874251
 0.85181 -11.7883 0.874251
 0.85182 -11.7876 0.874261
 0.85183  -11.787 0.874271
 0.85184 -11.7863 0.874271
 0.85185 -11.7857 0.874281
 0.85186 -11.7851 0.874281
 0.85187 -11.7844 0.874291
 0.85188 -11.7838 0.874291
 0.85189 -11.7832 0.874301
  0.8519 -11.7825 0.874301
 0.85191 -11.7819 0.874311
 0.85192 -11.7813 0.874311
 0.85193 -11.7806 0.874321
 0.85194   -11.78 0.874321
 0.85195 -11.7794 0.874331
 0.85196 -11.7787 0.874331
 0.85197 -11.7781 0.874341
 0.85198 -11.7775 0.874341
 0.85199 -11.7768 0.874351
   0.852 -11.7762 0.874361
 0.85201 -11.7755 0.874361
 0.85202 -11.7749 0.874371
 0.85203 -11.7743 0.874371
 0.85204 -11.7736 0.874381
 0.85205  -11.773 0.874381
