 kgrid  ValNew  Policy 
    0.85 -31.6023  0.85929
 0.85001 -31.6014   0.8593
 0.85002 -31.6005   0.8593
 0.85003 -31.5997  0.85931
 0.85004 -31.5988  0.85932
 0.85005 -31.5979  0.85932
 0.85006  -31.597  0.85933
 0.85007 -31.5961  0.85934
 0.85008 -31.5952  0.85934
 0.85009 -31.5943  0.85935
  0.8501 -31.5934  0.85936
 0.85011 -31.5926  0.85937
 0.85012 -31.5917  0.85937
 0.85013 -31.5908  0.85938
 0.85014 -31.5899  0.85939
 0.85015  -31.589  0.85939
 0.85016 -31.5881   0.8594
 0.85017 -31.5872  0.85941
 0.85018 -31.5863  0.85941
 0.85019 -31.5855  0.85942
  0.8502 -31.5846  0.85943
 0.85021 -31.5837  0.85943
 0.85022 -31.5828  0.85944
 0.85023 -31.5819  0.85945
 0.85024  -31.581  0.85945
 0.85025 -31.5801  0.85946
 0.85026 -31.5792  0.85947
 0.85027 -31.5784  0.85948
 0.85028 -31.5775  0.85948
 0.85029 -31.5766  0.85949
  0.8503 -31.5757   0.8595
 0.85031 -31.5748   0.8595
 0.85032 -31.5739  0.85951
 0.85033  -31.573  0.85952
 0.85034 -31.5722  0.85952
 0.85035 -31.5713  0.85953
 0.85036 -31.5704  0.85954
 0.85037 -31.5695  0.85954
 0.85038 -31.5686  0.85955
 0.85039 -31.5677  0.85956
  0.8504 -31.5668  0.85956
 0.85041  -31.566  0.85957
 0.85042 -31.5651  0.85958
 0.85043 -31.5642  0.85959
 0.85044 -31.5633  0.85959
 0.85045 -31.5624   0.8596
 0.85046 -31.5615  0.85961
 0.85047 -31.5606  0.85961
 0.85048 -31.5598  0.85962
 0.85049 -31.5589  0.85963
  0.8505  -31.558  0.85963
 0.85051 -31.5571  0.85964
 0.85052 -31.5562  0.85965
 0.85053 -31.5553  0.85965
 0.85054 -31.5544  0.85966
 0.85055 -31.5536  0.85967
 0.85056 -31.5527  0.85968
 0.85057 -31.5518  0.85968
 0.85058 -31.5509  0.85969
 0.85059   -31.55   0.8597
  0.8506 -31.5491   0.8597
 0.85061 -31.5482  0.85971
 0.85062 -31.5474  0.85972
 0.85063 -31.5465  0.85972
 0.85064 -31.5456  0.85973
 0.85065 -31.5447  0.85974
 0.85066 -31.5438  0.85974
 0.85067 -31.5429  0.85975
 0.85068 -31.5421  0.85976
 0.85069 -31.5412  0.85977
  0.8507 -31.5403  0.85977
 0.85071 -31.5394  0.85978
 0.85072 -31.5385  0.85979
 0.85073 -31.5376  0.85979
 0.85074 -31.5367   0.8598
 0.85075 -31.5359  0.85981
 0.85076  -31.535  0.85981
 0.85077 -31.5341  0.85982
 0.85078 -31.5332  0.85983
 0.85079 -31.5323  0.85983
  0.8508 -31.5314  0.85984
 0.85081 -31.5306  0.85985
 0.85082 -31.5297  0.85985
 0.85083 -31.5288  0.85986
 0.85084 -31.5279  0.85987
 0.85085  -31.527  0.85988
 0.85086 -31.5261  0.85988
 0.85087 -31.5253  0.85989
 0.85088 -31.5244   0.8599
 0.85089 -31.5235   0.8599
  0.8509 -31.5226  0.85991
 0.85091 -31.5217  0.85992
 0.85092 -31.5208  0.85992
 0.85093   -31.52  0.85993
 0.85094 -31.5191  0.85994
 0.85095 -31.5182  0.85995
 0.85096 -31.5173  0.85995
 0.85097 -31.5164  0.85996
 0.85098 -31.5155  0.85997
 0.85099 -31.5147  0.85997
   0.851 -31.5138  0.85998
 0.85101 -31.5129  0.85999
 0.85102  -31.512  0.85999
 0.85103 -31.5111     0.86
 0.85104 -31.5102  0.86001
 0.85105 -31.5094  0.86001
 0.85106 -31.5085  0.86002
 0.85107 -31.5076  0.86003
 0.85108 -31.5067  0.86003
 0.85109 -31.5058  0.86004
  0.8511 -31.5049  0.86005
 0.85111 -31.5041  0.86005
 0.85112 -31.5032  0.86006
 0.85113 -31.5023  0.86007
 0.85114 -31.5014  0.86008
 0.85115 -31.5005  0.86008
 0.85116 -31.4996  0.86009
 0.85117 -31.4988   0.8601
 0.85118 -31.4979   0.8601
 0.85119  -31.497  0.86011
  0.8512 -31.4961  0.86012
 0.85121 -31.4952  0.86012
 0.85122 -31.4944  0.86013
 0.85123 -31.4935  0.86014
 0.85124 -31.4926  0.86015
 0.85125 -31.4917  0.86015
 0.85126 -31.4908  0.86016
 0.85127 -31.4899  0.86017
 0.85128 -31.4891  0.86017
 0.85129 -31.4882  0.86018
  0.8513 -31.4873  0.86019
 0.85131 -31.4864  0.86019
 0.85132 -31.4855   0.8602
 0.85133 -31.4847  0.86021
 0.85134 -31.4838  0.86021
 0.85135 -31.4829  0.86022
 0.85136  -31.482  0.86023
 0.85137 -31.4811  0.86023
 0.85138 -31.4803  0.86024
 0.85139 -31.4794  0.86025
  0.8514 -31.4785  0.86026
 0.85141 -31.4776  0.86026
 0.85142 -31.4767  0.86027
 0.85143 -31.4758  0.86028
 0.85144  -31.475  0.86028
 0.85145 -31.4741  0.86029
 0.85146 -31.4732   0.8603
 0.85147 -31.4723   0.8603
 0.85148 -31.4714  0.86031
 0.85149 -31.4706  0.86032
  0.8515 -31.4697  0.86032
 0.85151 -31.4688  0.86033
 0.85152 -31.4679  0.86034
 0.85153  -31.467  0.86035
 0.85154 -31.4662  0.86035
 0.85155 -31.4653  0.86036
 0.85156 -31.4644  0.86037
 0.85157 -31.4635  0.86037
 0.85158 -31.4626  0.86038
 0.85159 -31.4618  0.86039
  0.8516 -31.4609  0.86039
 0.85161   -31.46   0.8604
 0.85162 -31.4591  0.86041
 0.85163 -31.4582  0.86041
 0.85164 -31.4574  0.86042
 0.85165 -31.4565  0.86043
 0.85166 -31.4556  0.86044
 0.85167 -31.4547  0.86044
 0.85168 -31.4538  0.86045
 0.85169  -31.453  0.86046
  0.8517 -31.4521  0.86046
