 kgrid  ValNew  Policy 
    0.85 -40.1427   0.8606
 0.85001 -40.1418   0.8606
 0.85002 -40.1409  0.86061
 0.85003   -40.14  0.86062
 0.85004 -40.1391  0.86063
 0.85005 -40.1382  0.86063
 0.85006 -40.1373  0.86064
 0.85007 -40.1363  0.86065
 0.85008 -40.1354  0.86065
 0.85009 -40.1345  0.86066
  0.8501 -40.1336  0.86067
 0.85011 -40.1327  0.86068
 0.85012 -40.1318  0.86068
 0.85013 -40.1309  0.86069
 0.85014   -40.13   0.8607
 0.85015 -40.1291   0.8607
 0.85016 -40.1282  0.86071
 0.85017 -40.1273  0.86072
 0.85018 -40.1264  0.86072
 0.85019 -40.1255  0.86073
  0.8502 -40.1246  0.86074
 0.85021 -40.1237  0.86075
 0.85022 -40.1228  0.86075
 0.85023 -40.1219  0.86076
 0.85024  -40.121  0.86077
 0.85025 -40.1201  0.86077
 0.85026 -40.1192  0.86078
 0.85027 -40.1183  0.86079
 0.85028 -40.1174   0.8608
 0.85029 -40.1165   0.8608
  0.8503 -40.1156  0.86081
 0.85031 -40.1147  0.86082
 0.85032 -40.1138  0.86082
 0.85033 -40.1129  0.86083
 0.85034  -40.112  0.86084
 0.85035 -40.1111  0.86085
 0.85036 -40.1102  0.86085
 0.85037 -40.1093  0.86086
 0.85038 -40.1084  0.86087
 0.85039 -40.1075  0.86087
  0.8504 -40.1066  0.86088
 0.85041 -40.1057  0.86089
 0.85042 -40.1048   0.8609
 0.85043 -40.1039   0.8609
 0.85044  -40.103  0.86091
 0.85045 -40.1021  0.86092
 0.85046 -40.1012  0.86092
 0.85047 -40.1003  0.86093
 0.85048 -40.0994  0.86094
 0.85049 -40.0985  0.86094
  0.8505 -40.0976  0.86095
 0.85051 -40.0967  0.86096
 0.85052 -40.0958  0.86097
 0.85053 -40.0949  0.86097
 0.85054  -40.094  0.86098
 0.85055 -40.0931  0.86099
 0.85056 -40.0922  0.86099
 0.85057 -40.0913    0.861
 0.85058 -40.0904  0.86101
 0.85059 -40.0895  0.86102
  0.8506 -40.0886  0.86102
 0.85061 -40.0877  0.86103
 0.85062 -40.0868  0.86104
 0.85063 -40.0859  0.86104
 0.85064  -40.085  0.86105
 0.85065 -40.0841  0.86106
 0.85066 -40.0832  0.86107
 0.85067 -40.0823  0.86107
 0.85068 -40.0814  0.86108
 0.85069 -40.0805  0.86109
  0.8507 -40.0796  0.86109
 0.85071 -40.0787   0.8611
 0.85072 -40.0778  0.86111
 0.85073  -40.077  0.86111
 0.85074 -40.0761  0.86112
 0.85075 -40.0752  0.86113
 0.85076 -40.0743  0.86114
 0.85077 -40.0734  0.86114
 0.85078 -40.0725  0.86115
 0.85079 -40.0716  0.86116
  0.8508 -40.0707  0.86116
 0.85081 -40.0698  0.86117
