 kgrid  ValNew  Policy 
    0.85 -34.4842 0.873551
 0.85001 -34.4834 0.873561
 0.85002 -34.4825 0.873561
 0.85003 -34.4817 0.873571
 0.85004 -34.4809 0.873581
 0.85005 -34.4801 0.873591
 0.85006 -34.4793 0.873591
 0.85007 -34.4784 0.873601
 0.85008 -34.4776 0.873611
 0.85009 -34.4768 0.873621
  0.8501  -34.476 0.873621
 0.85011 -34.4752 0.873631
 0.85012 -34.4743 0.873641
 0.85013 -34.4735 0.873651
 0.85014 -34.4727 0.873651
 0.85015 -34.4719 0.873661
 0.85016 -34.4711 0.873671
 0.85017 -34.4702 0.873671
 0.85018 -34.4694 0.873681
 0.85019 -34.4686 0.873691
  0.8502 -34.4678 0.873701
 0.85021  -34.467 0.873701
 0.85022 -34.4661 0.873711
 0.85023 -34.4653 0.873721
 0.85024 -34.4645 0.873731
 0.85025 -34.4637 0.873731
 0.85026 -34.4629 0.873741
 0.85027  -34.462 0.873751
 0.85028 -34.4612 0.873751
 0.85029 -34.4604 0.873761
  0.8503 -34.4596 0.873771
 0.85031 -34.4588 0.873781
 0.85032 -34.4579 0.873781
 0.85033 -34.4571 0.873791
 0.85034 -34.4563 0.873801
 0.85035 -34.4555 0.873811
 0.85036 -34.4547 0.873811
 0.85037 -34.4538 0.873821
 0.85038  -34.453 0.873831
 0.85039 -34.4522 0.873841
  0.8504 -34.4514 0.873841
 0.85041 -34.4506 0.873851
 0.85042 -34.4497 0.873861
 0.85043 -34.4489 0.873861
 0.85044 -34.4481 0.873871
 0.85045 -34.4473 0.873881
 0.85046 -34.4465 0.873891
 0.85047 -34.4457 0.873891
 0.85048 -34.4448 0.873901
 0.85049  -34.444 0.873911
  0.8505 -34.4432 0.873921
 0.85051 -34.4424 0.873931
 0.85052 -34.4416 0.873931
 0.85053 -34.4407 0.873941
 0.85054 -34.4399 0.873951
 0.85055 -34.4391 0.873961
 0.85056 -34.4383 0.873971
 0.85057 -34.4375 0.873971
 0.85058 -34.4366 0.873981
 0.85059 -34.4358 0.873991
  0.8506  -34.435 0.874001
 0.85061 -34.4342 0.874011
 0.85062 -34.4334 0.874011
 0.85063 -34.4326 0.874021
 0.85064 -34.4317 0.874031
 0.85065 -34.4309 0.874041
 0.85066 -34.4301 0.874051
 0.85067 -34.4293 0.874061
 0.85068 -34.4285 0.874061
 0.85069 -34.4276 0.874071
  0.8507 -34.4268 0.874081
 0.85071  -34.426 0.874091
 0.85072 -34.4252 0.874101
 0.85073 -34.4244 0.874101
 0.85074 -34.4236 0.874111
 0.85075 -34.4227 0.874121
 0.85076 -34.4219 0.874131
 0.85077 -34.4211 0.874141
 0.85078 -34.4203 0.874141
 0.85079 -34.4195 0.874151
  0.8508 -34.4186 0.874161
 0.85081 -34.4178 0.874171
 0.85082  -34.417 0.874181
 0.85083 -34.4162 0.874181
 0.85084 -34.4154 0.874191
 0.85085 -34.4146 0.874201
 0.85086 -34.4137 0.874211
 0.85087 -34.4129 0.874221
 0.85088 -34.4121 0.874221
 0.85089 -34.4113 0.874231
  0.8509 -34.4105 0.874241
 0.85091 -34.4097 0.874251
 0.85092 -34.4088 0.874261
 0.85093  -34.408 0.874271
 0.85094 -34.4072 0.874271
 0.85095 -34.4064 0.874281
 0.85096 -34.4056 0.874291
 0.85097 -34.4047 0.874301
 0.85098 -34.4039 0.874311
 0.85099 -34.4031 0.874311
   0.851 -34.4023 0.874321
 0.85101 -34.4015 0.874331
 0.85102 -34.4007 0.874341
 0.85103 -34.3998 0.874351
 0.85104  -34.399 0.874351
 0.85105 -34.3982 0.874361
 0.85106 -34.3974 0.874371
 0.85107 -34.3966 0.874381
 0.85108 -34.3958 0.874391
 0.85109 -34.3949 0.874401
  0.8511 -34.3941 0.874401
 0.85111 -34.3933 0.874411
 0.85112 -34.3925 0.874421
 0.85113 -34.3917 0.874431
 0.85114 -34.3909 0.874441
 0.85115   -34.39 0.874441
 0.85116 -34.3892 0.874451
 0.85117 -34.3884 0.874461
 0.85118 -34.3876 0.874471
 0.85119 -34.3868 0.874481
  0.8512  -34.386 0.874481
 0.85121 -34.3851 0.874491
 0.85122 -34.3843 0.874501
 0.85123 -34.3835 0.874511
 0.85124 -34.3827 0.874521
 0.85125 -34.3819 0.874531
 0.85126 -34.3811 0.874531
 0.85127 -34.3802 0.874541
 0.85128 -34.3794 0.874551
 0.85129 -34.3786 0.874561
  0.8513 -34.3778 0.874561
 0.85131  -34.377 0.874571
 0.85132 -34.3762 0.874581
 0.85133 -34.3753 0.874591
 0.85134 -34.3745 0.874601
 0.85135 -34.3737 0.874611
 0.85136 -34.3729 0.874611
 0.85137 -34.3721 0.874621
 0.85138 -34.3713 0.874631
 0.85139 -34.3704 0.874641
  0.8514 -34.3696 0.874651
 0.85141 -34.3688 0.874661
 0.85142  -34.368 0.874661
 0.85143 -34.3672 0.874671
 0.85144 -34.3664 0.874681
 0.85145 -34.3656 0.874691
 0.85146 -34.3647 0.874691
 0.85147 -34.3639 0.874701
 0.85148 -34.3631 0.874711
 0.85149 -34.3623 0.874721
  0.8515 -34.3615 0.874731
 0.85151 -34.3607 0.874741
 0.85152 -34.3598 0.874741
 0.85153  -34.359 0.874751
 0.85154 -34.3582 0.874761
 0.85155 -34.3574 0.874771
 0.85156 -34.3566 0.874781
 0.85157 -34.3558 0.874781
 0.85158  -34.355 0.874791
 0.85159 -34.3541 0.874801
  0.8516 -34.3533 0.874811
 0.85161 -34.3525 0.874821
 0.85162 -34.3517 0.874821
 0.85163 -34.3509 0.874831
 0.85164 -34.3501 0.874841
 0.85165 -34.3492 0.874851
 0.85166 -34.3484 0.874861
 0.85167 -34.3476 0.874871
 0.85168 -34.3468 0.874871
 0.85169  -34.346 0.874881
  0.8517 -34.3452 0.874891
 0.85171 -34.3444 0.874901
 0.85172 -34.3435 0.874911
 0.85173 -34.3427 0.874911
 0.85174 -34.3419 0.874921
 0.85175 -34.3411 0.874931
 0.85176 -34.3403 0.874941
 0.85177 -34.3395 0.874951
