 kgrid  ValNew  Policy 
    0.85 -13.1925  0.86333
 0.85001 -13.1917  0.86333
 0.85002  -13.191  0.86334
 0.85003 -13.1903  0.86334
 0.85004 -13.1896  0.86335
 0.85005 -13.1888  0.86335
 0.85006 -13.1881  0.86336
 0.85007 -13.1874  0.86336
 0.85008 -13.1866  0.86337
 0.85009 -13.1859  0.86337
  0.8501 -13.1852  0.86338
 0.85011 -13.1845  0.86338
 0.85012 -13.1837  0.86339
 0.85013  -13.183   0.8634
 0.85014 -13.1823   0.8634
 0.85015 -13.1815  0.86341
 0.85016 -13.1808  0.86341
 0.85017 -13.1801  0.86342
 0.85018 -13.1794  0.86342
 0.85019 -13.1786  0.86343
  0.8502 -13.1779  0.86343
 0.85021 -13.1772  0.86344
 0.85022 -13.1765  0.86344
 0.85023 -13.1757  0.86345
 0.85024  -13.175  0.86345
 0.85025 -13.1743  0.86346
 0.85026 -13.1735  0.86346
 0.85027 -13.1728  0.86347
 0.85028 -13.1721  0.86347
 0.85029 -13.1714  0.86348
  0.8503 -13.1706  0.86349
 0.85031 -13.1699  0.86349
 0.85032 -13.1692   0.8635
 0.85033 -13.1685   0.8635
 0.85034 -13.1677  0.86351
 0.85035  -13.167  0.86351
 0.85036 -13.1663  0.86352
 0.85037 -13.1655  0.86352
 0.85038 -13.1648  0.86353
 0.85039 -13.1641  0.86353
  0.8504 -13.1634  0.86354
 0.85041 -13.1626  0.86354
 0.85042 -13.1619  0.86355
 0.85043 -13.1612  0.86355
 0.85044 -13.1605  0.86356
 0.85045 -13.1597  0.86356
 0.85046  -13.159  0.86357
 0.85047 -13.1583  0.86357
 0.85048 -13.1576  0.86358
 0.85049 -13.1568  0.86359
  0.8505 -13.1561  0.86359
 0.85051 -13.1554   0.8636
 0.85052 -13.1546   0.8636
 0.85053 -13.1539  0.86361
 0.85054 -13.1532  0.86361
 0.85055 -13.1525  0.86362
 0.85056 -13.1517  0.86362
 0.85057  -13.151  0.86363
 0.85058 -13.1503  0.86363
 0.85059 -13.1496  0.86364
  0.8506 -13.1488  0.86364
 0.85061 -13.1481  0.86365
 0.85062 -13.1474  0.86365
 0.85063 -13.1467  0.86366
 0.85064 -13.1459  0.86366
 0.85065 -13.1452  0.86367
 0.85066 -13.1445  0.86368
 0.85067 -13.1438  0.86368
 0.85068  -13.143  0.86369
 0.85069 -13.1423  0.86369
  0.8507 -13.1416   0.8637
 0.85071 -13.1409   0.8637
 0.85072 -13.1401  0.86371
 0.85073 -13.1394  0.86371
 0.85074 -13.1387  0.86372
 0.85075  -13.138  0.86372
 0.85076 -13.1372  0.86373
 0.85077 -13.1365  0.86373
 0.85078 -13.1358  0.86374
 0.85079 -13.1351  0.86374
  0.8508 -13.1343  0.86375
 0.85081 -13.1336  0.86375
 0.85082 -13.1329  0.86376
 0.85083 -13.1322  0.86377
 0.85084 -13.1314  0.86377
 0.85085 -13.1307  0.86378
 0.85086   -13.13  0.86378
 0.85087 -13.1293  0.86379
 0.85088 -13.1285  0.86379
 0.85089 -13.1278   0.8638
  0.8509 -13.1271   0.8638
 0.85091 -13.1264  0.86381
 0.85092 -13.1256  0.86381
 0.85093 -13.1249  0.86382
 0.85094 -13.1242  0.86382
 0.85095 -13.1235  0.86383
 0.85096 -13.1228  0.86383
 0.85097  -13.122  0.86384
 0.85098 -13.1213  0.86384
 0.85099 -13.1206  0.86385
   0.851 -13.1199  0.86386
 0.85101 -13.1191  0.86386
 0.85102 -13.1184  0.86387
 0.85103 -13.1177  0.86387
 0.85104  -13.117  0.86388
 0.85105 -13.1162  0.86388
 0.85106 -13.1155  0.86389
 0.85107 -13.1148  0.86389
 0.85108 -13.1141   0.8639
 0.85109 -13.1133   0.8639
  0.8511 -13.1126  0.86391
 0.85111 -13.1119  0.86391
 0.85112 -13.1112  0.86392
 0.85113 -13.1105  0.86392
 0.85114 -13.1097  0.86393
 0.85115  -13.109  0.86393
 0.85116 -13.1083  0.86394
 0.85117 -13.1076  0.86394
 0.85118 -13.1068  0.86395
 0.85119 -13.1061  0.86396
  0.8512 -13.1054  0.86396
 0.85121 -13.1047  0.86397
 0.85122  -13.104  0.86397
 0.85123 -13.1032  0.86398
 0.85124 -13.1025  0.86398
 0.85125 -13.1018  0.86399
 0.85126 -13.1011  0.86399
 0.85127 -13.1003    0.864
 0.85128 -13.0996    0.864
 0.85129 -13.0989  0.86401
  0.8513 -13.0982  0.86401
 0.85131 -13.0975  0.86402
 0.85132 -13.0967  0.86402
 0.85133  -13.096  0.86403
 0.85134 -13.0953  0.86403
 0.85135 -13.0946  0.86404
 0.85136 -13.0938  0.86405
 0.85137 -13.0931  0.86405
 0.85138 -13.0924  0.86406
 0.85139 -13.0917  0.86406
  0.8514  -13.091  0.86407
 0.85141 -13.0902  0.86407
 0.85142 -13.0895  0.86408
 0.85143 -13.0888  0.86408
 0.85144 -13.0881  0.86409
 0.85145 -13.0873  0.86409
 0.85146 -13.0866   0.8641
 0.85147 -13.0859   0.8641
 0.85148 -13.0852  0.86411
 0.85149 -13.0845  0.86411
  0.8515 -13.0837  0.86412
 0.85151  -13.083  0.86412
 0.85152 -13.0823  0.86413
 0.85153 -13.0816  0.86414
 0.85154 -13.0809  0.86414
 0.85155 -13.0801  0.86415
 0.85156 -13.0794  0.86415
 0.85157 -13.0787  0.86416
 0.85158  -13.078  0.86416
 0.85159 -13.0773  0.86417
  0.8516 -13.0765  0.86417
 0.85161 -13.0758  0.86418
 0.85162 -13.0751  0.86418
 0.85163 -13.0744  0.86419
 0.85164 -13.0737  0.86419
 0.85165 -13.0729   0.8642
 0.85166 -13.0722   0.8642
 0.85167 -13.0715  0.86421
 0.85168 -13.0708  0.86421
 0.85169 -13.0701  0.86422
  0.8517 -13.0693  0.86422
 0.85171 -13.0686  0.86423
 0.85172 -13.0679  0.86424
 0.85173 -13.0672  0.86424
 0.85174 -13.0665  0.86425
 0.85175 -13.0657  0.86425
 0.85176  -13.065  0.86426
 0.85177 -13.0643  0.86426
 0.85178 -13.0636  0.86427
 0.85179 -13.0629  0.86427
  0.8518 -13.0621  0.86428
 0.85181 -13.0614  0.86428
 0.85182 -13.0607  0.86429
 0.85183   -13.06  0.86429
 0.85184 -13.0593   0.8643
 0.85185 -13.0585   0.8643
 0.85186 -13.0578  0.86431
 0.85187 -13.0571  0.86431
